Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729278766645,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,72,72,71,71,0,0,0,0,0,0,0,0,0,0,0,0,48.18718338012695,17179869184,3221225472,10441949184,2095316992
209,1729278766646,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,72,72,71,71,100,0,0,50,66.66667175292969,0,100,0,50,50,0,0,48.18718338012695,17179869184,3221225472,10445271040,2095316992
208,1729278766856,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,72,72,71,71,66.66667175292969,28.571430206298828,31.81818199157715,25,50,27.272727966308594,42.85714340209961,27.272727966308594,30.000001907348633,25,30.000001907348633,28.571430206298828,48.18718338012695,17179869184,3221225472,10445271040,2095316992
208,1729278767065,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,72,72,71,71,71.42857360839844,23.809524536132813,40,27.272727966308594,40,20,38.095237731933594,27.272727966308594,45.45454788208008,27.272727966308594,36.3636360168457,23.809524536132813,48.18718338012695,17179869184,3221225472,10445271040,2095316992
209,1729278767274,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,87,85,92,83,85,55,23.809524536132813,61.904762268066406,21.052631378173828,36.3636360168457,27.272727966308594,38.095237731933594,20,45,23.809524536132813,26.3157901763916,20,48.18718338012695,17179869184,3221225472,10487865344,2095316992
203,1729278767484,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,87,85,92,83,85,52.38095474243164,25,33.333335876464844,27.272727966308594,35,20,33.333335876464844,23.809524536132813,54.54545593261719,20,59.09090805053711,23.809524536132813,48.18718338012695,17179869184,3221225472,10488422400,2095316992
207,1729278767688,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,87,85,92,83,85,55,23.809524536132813,70,23.809524536132813,30.000001907348633,23.809524536132813,31.57894515991211,20,30.000001907348633,27.272727966308594,38.095237731933594,28.571430206298828,22.935882568359375,17179869184,3221225472,10496872448,2095316992
200,1729278767895,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,87,85,92,83,85,72.7272720336914,25,28.571430206298828,25,42.85714340209961,25,40.90909194946289,28.571430206298828,42.85714340209961,25,35,20,22.935882568359375,17179869184,3221225472,10517114880,2095316992
208,1729278768096,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,87,85,92,83,85,75,25,25,25,30.000001907348633,23.809524536132813,40,23.809524536132813,45,25,25,25,22.935882568359375,17179869184,3221225472,10514128896,2095316992
199,1729278768305,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,86,84,85,81,80,35,28.571430206298828,30.000001907348633,28.571430206298828,36.3636360168457,25,33.333335876464844,25,50,28.571430206298828,77.2727279663086,28.571430206298828,22.935882568359375,17179869184,3221225472,10501054464,2095316992
