Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728891857633,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,70,69,68,68,50,0,0,0,33.333335876464844,0,0,0,0,0,0,0,40.48781967163086,17179869184,2147483648,10918457344,339214336
207,1728891857633,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,70,69,68,68,NaN,0,50,0,0,0,NaN,0,NaN,0,0,0,40.48781967163086,17179869184,2147483648,10918973440,339214336
202,1728891857841,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,70,69,68,68,95.45454406738281,0,0,0,10,0,13.636363983154297,0,14.285715103149414,0,9.090909004211426,0,40.48781967163086,17179869184,2147483648,10936774656,339214336
204,1728891858044,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,93,70,73,42.85714340209961,0,14.285715103149414,0,10,0,15.000000953674316,0,60.000003814697266,0,0,0,40.48781967163086,17179869184,2147483648,10936774656,339214336
206,1728891858248,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,93,70,73,26.3157901763916,0,0,0,14.285715103149414,0,15.000000953674316,0,57.142860412597656,0,20,0,40.48781967163086,17179869184,2147483648,10936774656,339214336
203,1728891858455,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,93,70,73,57.142860412597656,0,0,0,15.000000953674316,0,33.333335876464844,0,28.571430206298828,0,0,0,40.48781967163086,17179869184,2147483648,10926968832,339214336
204,1728891858658,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,93,70,73,85,0,0,0,33.333335876464844,0,14.285715103149414,0,5,4.545454502105713,0,0,14.34026050567627,17179869184,2147483648,10928611328,339214336
205,1728891858863,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,93,70,73,76.19047546386719,4.761904716491699,4.761904716491699,0,15.789472579956055,0,20,0,25,0,9.090909004211426,0,14.34026050567627,17179869184,2147483648,10929139712,339214336
209,1728891859069,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,75,72,76,71,72,65,0,0,0,14.285715103149414,0,10,0,42.85714340209961,0,0,0,14.34026050567627,17179869184,2147483648,10924081152,339214336
200,1728891859278,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,75,72,76,71,72,61.904762268066406,0,23.809524536132813,0,9.523809432983398,0,13.636363983154297,0,28.571430206298828,0,0,0,14.34026050567627,17179869184,2147483648,10924990464,339214336
199,1728891859479,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,75,72,76,71,72,100,0,0,0,10,0,10.526315689086914,0,5.263157844543457,0,0,0,14.34026050567627,17179869184,2147483648,10928091136,339214336
199,1728891859679,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,75,72,76,71,72,57.142860412597656,0,47.36842346191406,0,10,0,10,0,14.285715103149414,0,9.523809432983398,0,29.249595642089844,17179869184,2147483648,10924244992,339214336
199,1728891859879,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,75,72,76,71,72,50,0,38.095237731933594,5,15.000000953674316,0,5,0,31.57894515991211,0,5,0,29.249595642089844,17179869184,2147483648,10924244992,339214336
199,1728891860080,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,71,72,55,0,0,0,19.047618865966797,0,20,0,40,0,0,0,29.249595642089844,17179869184,2147483648,10924244992,339214336
207,1728891860280,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,71,72,20,0,0,0,10.526315689086914,0,15.000000953674316,0,9.523809432983398,0,95.23809814453125,4.761904716491699,29.249595642089844,17179869184,2147483648,10924244992,339214336
205,1728891860488,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,71,72,14.285715103149414,0,50,0,14.285715103149414,0,13.636363983154297,0,19.047618865966797,0,28.571430206298828,0,29.249595642089844,17179869184,2147483648,10926682112,339214336
200,1728891860693,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,71,72,71.42857360839844,0,9.523809432983398,0,14.285715103149414,0,10,0,0,0,35,0,39.66907501220703,17179869184,2147483648,10927370240,339214336
203,1728891860894,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,71,72,78.94737243652344,0,0,0,10,0,15.789472579956055,0,23.809524536132813,0,10,0,39.66907501220703,17179869184,2147483648,10927763456,339214336
