Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728886388761,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,64,64,100,0,0,0,0,0,0,0,0,0,0,0,31.879417419433594,17179869184,2147483648,10862014464,372768768
200,1728886388761,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,64,64,50,0,0,0,0,0,50,0,0,0,0,0,31.879417419433594,17179869184,2147483648,10862014464,372768768
209,1728886388962,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,70,66,71,66,67,57.894737243652344,0,0,0,9.523809432983398,0,10,0,35,0,0,0,31.879417419433594,17179869184,2147483648,10862014464,372768768
200,1728886389173,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,70,66,71,66,67,63.6363639831543,0,23.809524536132813,0,10,0,4.761904716491699,0,5,0,4.545454502105713,0,31.879417419433594,17179869184,2147483648,10862014464,372768768
207,1728886389373,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,70,66,71,66,67,20,0,50,0,5,0,0,0,33.333335876464844,0,0,0,31.879417419433594,17179869184,2147483648,10862014464,372768768
202,1728886389581,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,70,66,71,66,67,9.523809432983398,0,0,0,5,0,9.090909004211426,0,85,0,0,0,18.634105682373047,17179869184,2147483648,10871631872,372768768
206,1728886389784,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,70,66,71,66,67,25,0,0,0,5,0,5,0,76.19047546386719,0,0,0,18.634105682373047,17179869184,2147483648,10871627776,372768768
208,1728886389990,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,68,99,67,70,4.761904716491699,0,0,0,13.636363983154297,0,5,0,95,0,0,0,18.634105682373047,17179869184,2147483648,10871939072,372768768
201,1728886390199,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,68,99,67,70,70,0,0,0,5,0,4.761904716491699,0,30.000001907348633,0,4.545454502105713,0,18.634105682373047,17179869184,2147483648,10871967744,372768768
205,1728886390401,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,68,99,67,70,4.761904716491699,0,0,0,5,0,0,0,95.23809814453125,0,5,0,18.634105682373047,17179869184,2147483648,10871975936,372768768
206,1728886390607,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,68,99,67,70,4.761904716491699,0,0,0,0,0,9.090909004211426,0,0,0,100,0,13.395965576171875,17179869184,2147483648,10872111104,372768768
200,1728886390814,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,68,99,67,70,63.15789031982422,0,0,0,13.636363983154297,0,0,0,23.809524536132813,0,18.18181800842285,0,13.395965576171875,17179869184,2147483648,10872127488,372768768
207,1728886391015,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,73,68,73,67,69,42.85714340209961,0,0,0,0,0,5,0,60.000003814697266,0,0,0,13.395965576171875,17179869184,2147483648,10872123392,372768768
209,1728886391222,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,85,73,68,73,67,69,0,0,0,0,4.761904716491699,0,4.761904716491699,0,100,0,0,0,13.395965576171875,17179869184,2147483648,10872127488,372768768
