Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728922031114,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,67,58,66,64,58,50,0,0,0,33.333335876464844,0,0,0,0,0,0,0,31.32586669921875,17179869184,2147483648,10925961216,1119354880
206,1728922031114,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,67,58,66,64,58,50,0,0,0,0,0,100,0,0,0,0,0,31.32586669921875,17179869184,2147483648,10925961216,1119354880
208,1728922031320,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,67,58,66,64,58,38.095237731933594,0,4.761904716491699,0,9.523809432983398,0,5,0,52.38095474243164,4.761904716491699,0,0,31.32586669921875,17179869184,2147483648,10925961216,1119354880
203,1728922031529,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,67,58,66,64,58,0,0,0,0,0,0,0,0,100,0,0,0,31.32586669921875,17179869184,2147483648,10925961216,1119354880
204,1728922031732,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,67,58,66,64,58,40,0,0,0,4.761904716491699,0,0,0,61.904762268066406,0,0,0,31.32586669921875,17179869184,2147483648,10925961216,1119354880
209,1728922031937,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,61,85,64,60,62,52.38095474243164,0,0,0,0,0,45,0,0,0,0,0,31.32586669921875,17179869184,2147483648,10932895744,1119354880
208,1728922032147,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,61,85,64,60,62,100,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,8.358757019042969,17179869184,2147483648,10932891648,1119354880
209,1728922032356,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,61,85,64,60,62,71.42857360839844,0,0,0,0,0,4.545454502105713,0,35,0,0,0,8.358757019042969,17179869184,2147483648,10932817920,1119354880
204,1728922032566,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,61,85,64,60,62,4.761904716491699,0,0,0,0,0,0,0,100,0,0,0,8.358757019042969,17179869184,2147483648,10932727808,1119354880
203,1728922032770,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,61,85,64,60,62,0,0,0,0,0,0,0,0,100,0,0,0,8.358757019042969,17179869184,2147483648,10932727808,1119354880
