Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728889842910,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,75,76,71,72,100,0,0,0,0,0,0,0,0,0,0,0,46.039100646972656,17179869184,2147483648,10725064704,372768768
208,1728889842910,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,75,76,71,72,100,0,0,0,100,0,0,0,0,0,0,0,46.039100646972656,17179869184,2147483648,10725064704,372768768
206,1728889843119,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,73,72,74,87,72,54.54545593261719,0,4.761904716491699,0,10,0,19.047618865966797,0,4.761904716491699,0,33.333335876464844,4.761904716491699,46.039100646972656,17179869184,2147483648,10725064704,372768768
204,1728889843325,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,73,72,74,87,72,45,0,0,0,14.285715103149414,0,19.047618865966797,0,38.095237731933594,0,10,0,46.039100646972656,17179869184,2147483648,10725064704,372768768
209,1728889843530,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,73,72,74,87,72,28.571430206298828,0,14.285715103149414,0,19.047618865966797,0,19.047618865966797,9.090909004211426,25,0,57.142860412597656,0,31.361433029174805,17179869184,2147483648,10725064704,372768768
206,1728889843740,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,73,72,74,87,72,15.000000953674316,0,30.000001907348633,4.761904716491699,23.809524536132813,0,15.000000953674316,0,36.3636360168457,0,47.619049072265625,0,31.361433029174805,17179869184,2147483648,10742603776,372768768
201,1728889843947,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,73,72,74,87,72,33.333335876464844,0,4.761904716491699,0,15.789472579956055,4.545454502105713,19.047618865966797,0,50,0,10,0,31.361433029174805,17179869184,2147483648,10741768192,372768768
202,1728889844149,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,78,72,77,72,73,75,0,15.000000953674316,0,14.285715103149414,0,15.000000953674316,0,10.526315689086914,0,4.761904716491699,0,31.361433029174805,17179869184,2147483648,10741862400,372768768
199,1728889844351,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,78,72,77,72,73,28.571430206298828,0,0,0,19.047618865966797,0,19.047618865966797,0,59.09090805053711,0,0,0,31.361433029174805,17179869184,2147483648,10741899264,372768768
207,1728889844551,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,78,72,77,72,73,23.809524536132813,0,28.571430206298828,0,10.526315689086914,0,15.000000953674316,0,31.57894515991211,0,33.333335876464844,0,27.462236404418945,17179869184,2147483648,10741968896,372768768
205,1728889844759,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,78,72,77,72,73,45,0,0,0,19.047618865966797,0,20,0,22.72727394104004,0,20,0,27.462236404418945,17179869184,2147483648,10742059008,372768768
200,1728889844965,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,78,72,77,72,73,35,0,4.761904716491699,0,14.285715103149414,0,14.285715103149414,0,35,0,38.095237731933594,0,27.462236404418945,17179869184,2147483648,10741673984,372768768
199,1728889845165,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,76,73,76,72,73,90.47618865966797,0,0,0,5.263157844543457,0,10,0,5.263157844543457,0,10.526315689086914,0,27.462236404418945,17179869184,2147483648,10741755904,372768768
206,1728889845365,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,76,73,76,72,73,25,0,0,0,14.285715103149414,0,35,0,30.000001907348633,0,23.809524536132813,0,27.462236404418945,17179869184,2147483648,10742300672,372768768
208,1728889845571,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,76,73,76,72,73,21.052631378173828,0,28.571430206298828,0,10,0,10,0,27.272727966308594,0,28.571430206298828,0,46.26338195800781,17179869184,2147483648,10742792192,372768768
200,1728889845780,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,76,73,76,72,73,33.333335876464844,0,4.545454502105713,0,10,0,18.18181800842285,0,47.36842346191406,0,10,0,46.26338195800781,17179869184,2147483648,10742071296,372768768
206,1728889845980,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,76,73,76,72,73,65,0,0,0,23.809524536132813,0,5.263157844543457,0,33.333335876464844,0,9.523809432983398,0,46.26338195800781,17179869184,2147483648,10742337536,372768768
