Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729276539504,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,68,67,67,NaN,0,0,0,0,0,0,0,0,0,0,0,37.809730529785156,17179869184,2147483648,11294150656,1229979648
204,1729276539504,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,68,67,67,50,0,0,0,50,0,100,0,0,0,0,0,37.809730529785156,17179869184,2147483648,11294150656,1229979648
204,1729276539708,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,68,67,67,55,0,10,0,19.047618865966797,0,14.285715103149414,9.523809432983398,40,0,42.85714340209961,0,37.67639923095703,17179869184,2147483648,11294150656,1229979648
203,1729276539912,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,68,67,67,52.38095474243164,0,9.523809432983398,0,15.789472579956055,0,14.285715103149414,0,14.285715103149414,0,25,0,37.67639923095703,17179869184,2147483648,11294150656,1229979648
203,1729276540116,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,79,76,73,77,71,55,0,0,0,14.285715103149414,0,5.263157844543457,0,4.761904716491699,0,40,0,37.67639923095703,17179869184,2147483648,11305668608,1229979648
203,1729276540321,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,79,76,73,77,71,85,0,0,0,5,0,9.523809432983398,0,10,0,4.761904716491699,0,37.67639923095703,17179869184,2147483648,11305566208,1229979648
203,1729276540525,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,79,76,73,77,71,42.85714340209961,0,54.54545593261719,0,15.000000953674316,0,15.000000953674316,0,10,0,4.761904716491699,0,16.31977081298828,17179869184,2147483648,11306115072,1229979648
203,1729276540728,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,79,76,73,77,71,70,0,5,0,9.523809432983398,0,10,0,9.523809432983398,0,35,0,16.31977081298828,17179869184,2147483648,11306844160,1229979648
203,1729276540932,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,79,76,73,77,71,66.66667175292969,0,0,0,25,0,19.047618865966797,0,15.000000953674316,0,0,0,16.31977081298828,17179869184,2147483648,11306430464,1229979648
200,1729276541137,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,71,72,89,70,36.842105865478516,0,0,0,4.761904716491699,0,0,0,15.000000953674316,0,60.000003814697266,0,16.31977081298828,17179869184,2147483648,11306291200,1229979648
203,1729276541337,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,71,72,89,70,20,0,0,0,10,0,5,0,0,0,80.95238494873047,0,16.31977081298828,17179869184,2147483648,11305959424,1229979648
200,1729276541541,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,71,72,89,70,71.42857360839844,0,0,0,15.000000953674316,0,14.285715103149414,0,15.000000953674316,0,0,0,27.95232582092285,17179869184,2147483648,11305959424,1229979648
204,1729276541741,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,71,72,89,70,90,0,0,0,10,0,5.263157844543457,0,4.761904716491699,0,0,0,27.95232582092285,17179869184,2147483648,11305959424,1229979648
204,1729276541946,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,71,72,89,70,66.66667175292969,0,0,0,14.285715103149414,0,14.285715103149414,0,15.000000953674316,0,20,0,27.95232582092285,17179869184,2147483648,11305959424,1229979648
200,1729276542151,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,75,70,74,69,70,57.142860412597656,0,0,0,5.263157844543457,0,20,0,28.571430206298828,0,0,0,27.95232582092285,17179869184,2147483648,11306569728,1229979648
200,1729276542352,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,75,70,74,69,70,89.47368621826172,0,0,0,10,0,5,0,10,0,0,0,27.95232582092285,17179869184,2147483648,11306061824,1229979648
204,1729276542553,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,75,70,74,69,70,90,0,0,0,9.523809432983398,0,9.523809432983398,0,10.526315689086914,0,0,0,34.3286247253418,17179869184,2147483648,11306033152,1229979648
204,1729276542757,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,75,70,74,69,70,100,0,0,0,5,0,0,0,4.761904716491699,0,4.761904716491699,0,34.3286247253418,17179869184,2147483648,11305889792,1229979648
204,1729276542962,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,75,70,74,69,70,63.6363639831543,0,9.523809432983398,0,19.047618865966797,0,15.000000953674316,0,14.285715103149414,0,5,0,34.3286247253418,17179869184,2147483648,11305889792,1229979648
203,1729276543167,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,73,70,72,69,69,95,0,0,0,5,0,10,0,5,0,9.090909004211426,0,34.3286247253418,17179869184,2147483648,11306233856,1229979648
202,1729276543371,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,73,70,72,69,69,55,0,0,0,23.809524536132813,0,9.523809432983398,0,35,0,0,0,34.3286247253418,17179869184,2147483648,11306422272,1229979648
201,1729276543573,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,73,70,72,69,69,26.3157901763916,0,0,0,5,0,10,0,5,0,55,0,35.09481430053711,17179869184,2147483648,11305811968,1229979648
