Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728862398200,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,70,71,69,67,67,50,0,0,0,50,0,0,0,0,0,0,0,51.52387619018555,17179869184,2147483648,10114818048,641204224
206,1728862398200,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,68,67,68,67,67,100,0,100,0,100,0,100,0,100,0,100,0,51.52387619018555,17179869184,2147483648,10116124672,641204224
201,1728862398407,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,68,67,68,67,67,30.000001907348633,0,20,0,25,0,20,0,55,0,47.619049072265625,0,51.52387619018555,17179869184,2147483648,10139852800,641204224
199,1728862398608,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,68,67,68,67,67,100,0,20,0,23.809524536132813,0,23.809524536132813,0,23.809524536132813,0,15.789472579956055,0,51.52387619018555,17179869184,2147483648,10139852800,641204224
207,1728862398808,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,68,67,68,67,67,100,0,19.047618865966797,0,20,0,21.052631378173828,0,25,0,23.809524536132813,0,51.52387619018555,17179869184,2147483648,10139852800,641204224
201,1728862399016,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,68,67,68,67,67,28.571430206298828,15.000000953674316,20,19.047618865966797,30.000001907348633,19.047618865966797,52.38095474243164,19.047618865966797,65,19.047618865966797,21.052631378173828,19.047618865966797,51.52387619018555,17179869184,2147483648,10168864768,641204224
201,1728862399217,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,75,71,93,69,72,52.6315803527832,14.285715103149414,25,5,30.000001907348633,10,33.333335876464844,9.523809432983398,60.000003814697266,5.263157844543457,27.272727966308594,5.263157844543457,36.5133056640625,17179869184,2147483648,10181599232,641204224
201,1728862399419,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,75,71,93,69,72,90.47618865966797,0,20,0,33.333335876464844,0,15.789472579956055,0,28.571430206298828,0,21.052631378173828,4.761904716491699,36.5133056640625,17179869184,2147483648,10189979648,641204224
199,1728862399621,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,75,71,93,69,72,66.66667175292969,0,22.72727394104004,4.761904716491699,20,0,35,0,42.105262756347656,0,20,0,36.5133056640625,17179869184,2147483648,10197319680,641204224
201,1728862399821,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,75,71,93,69,72,72.22222137451172,0,21.052631378173828,0,21.052631378173828,0,28.571430206298828,0,52.38095474243164,0,23.809524536132813,0,36.5133056640625,17179869184,2147483648,10205229056,641204224
202,1728862400023,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,75,71,93,69,72,66.66667175292969,0,20,0,35,0,15.789472579956055,0,40,0,20,0,36.5133056640625,17179869184,2147483648,10214006784,641204224
206,1728862400225,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,70,75,69,69,75,9.523809432983398,23.809524536132813,5,42.85714340209961,5.263157844543457,28.571430206298828,5,42.85714340209961,9.523809432983398,21.052631378173828,5,19.21656036376953,17179869184,2147483648,10215387136,641204224
205,1728862400432,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,70,75,69,69,80.95238494873047,25,20,23.809524536132813,28.571430206298828,19.047618865966797,30.000001907348633,23.809524536132813,45,23.809524536132813,27.272727966308594,23.809524536132813,19.21656036376953,17179869184,2147483648,10159783936,641204224
200,1728862400638,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,70,75,69,69,57.142860412597656,20,25,25,26.3157901763916,25,28.571430206298828,25,55,25,33.333335876464844,23.809524536132813,19.21656036376953,17179869184,2147483648,10138296320,641204224
204,1728862400839,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,70,75,69,69,47.36842346191406,28.571430206298828,28.571430206298828,25,28.571430206298828,23.809524536132813,28.571430206298828,25,31.81818199157715,25,84.21052551269531,25,19.21656036376953,17179869184,2147483648,10065379328,641204224
206,1728862401044,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,70,75,69,69,28.571430206298828,25,25,23.809524536132813,25,25,25,23.809524536132813,26.3157901763916,23.809524536132813,100,25,48.85676574707031,17179869184,2147483648,10031710208,641204224
207,1728862401251,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,72,84,71,40,20,71.42857360839844,28.571430206298828,36.3636360168457,23.809524536132813,33.333335876464844,25,30.000001907348633,21.052631378173828,50,28.571430206298828,48.85676574707031,17179869184,2147483648,10057330688,641204224
202,1728862401459,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,72,84,71,63.6363639831543,22.72727394104004,28.571430206298828,20,25,23.809524536132813,30.000001907348633,22.72727394104004,61.904762268066406,27.272727966308594,23.809524536132813,19.047618865966797,48.85676574707031,17179869184,2147483648,10072379392,641204224
206,1728862401661,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,72,84,71,50,23.809524536132813,50,23.809524536132813,30.000001907348633,21.052631378173828,30.000001907348633,21.052631378173828,55,20,50,25,48.85676574707031,17179869184,2147483648,10089422848,641204224
200,1728862401868,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,72,84,71,25,21.052631378173828,23.809524536132813,20,38.095237731933594,27.272727966308594,38.095237731933594,22.72727394104004,80.95238494873047,20,20,23.809524536132813,48.85676574707031,17179869184,2147483648,10097287168,641204224
199,1728862402069,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,72,84,71,55,27.272727966308594,21.052631378173828,25,40,21.052631378173828,35,21.052631378173828,57.142860412597656,28.571430206298828,28.571430206298828,21.052631378173828,50.69969940185547,17179869184,2147483648,10105528320,641204224
200,1728862402269,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,73,74,70,73,100,21.052631378173828,28.571430206298828,25,25,27.272727966308594,30.000001907348633,25,21.052631378173828,21.052631378173828,26.3157901763916,28.571430206298828,50.69969940185547,17179869184,2147483648,10129731584,641204224
202,1728862402469,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,73,74,70,73,100,25,21.052631378173828,20,30.000001907348633,21.052631378173828,30.000001907348633,23.809524536132813,30.000001907348633,23.809524536132813,25,21.052631378173828,50.69969940185547,17179869184,2147483648,10150371328,641204224
200,1728862402672,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,73,74,70,73,90,20,28.571430206298828,25,26.3157901763916,25,30.000001907348633,25,31.81818199157715,25,25,23.809524536132813,50.69969940185547,17179869184,2147483648,10165620736,641204224
