Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728923182810,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,72,72,71,70,0,0,0,0,50,0,0,0,0,0,0,0,42.80498504638672,17179869184,2147483648,11039207424,985137152
205,1728923182810,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,72,72,71,70,100,0,NaN,0,0,0,50,0,0,0,0,0,42.80498504638672,17179869184,2147483648,11039096832,985137152
207,1728923183016,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,73,77,70,72,23.809524536132813,0,22.72727394104004,0,23.809524536132813,0,25,0,38.095237731933594,0,15.000000953674316,0,42.80498504638672,17179869184,2147483648,11050266624,985137152
208,1728923183224,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,73,77,70,72,66.66667175292969,0,9.523809432983398,0,10,0,14.285715103149414,0,10,0,13.636363983154297,0,28.49787712097168,17179869184,2147483648,11050266624,985137152
207,1728923183433,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,73,77,70,72,20,0,5,0,10,0,9.523809432983398,0,9.523809432983398,0,60.000003814697266,0,28.49787712097168,17179869184,2147483648,11050266624,985137152
208,1728923183641,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,73,77,70,72,57.142860412597656,0,9.090909004211426,0,18.18181800842285,0,14.285715103149414,0,28.571430206298828,0,4.545454502105713,0,28.49787712097168,17179869184,2147483648,11049402368,985137152
201,1728923183850,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,78,75,79,72,74,33.333335876464844,0,30.000001907348633,0,10,0,9.523809432983398,0,22.72727394104004,0,20,0,28.49787712097168,17179869184,2147483648,11049136128,985137152
206,1728923184052,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,78,75,79,72,74,60.000003814697266,4.761904716491699,35,0,19.047618865966797,0,10,4.761904716491699,5.263157844543457,0,5,0,28.49787712097168,17179869184,2147483648,11051241472,985137152
201,1728923184258,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,78,75,79,72,74,45,0,0,0,14.285715103149414,0,5,0,40,0,9.523809432983398,0,21.175905227661133,17179869184,2147483648,11050962944,985137152
199,1728923184460,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,78,75,79,72,74,38.095237731933594,0,25,0,5.263157844543457,0,14.285715103149414,0,9.523809432983398,0,35,0,21.175905227661133,17179869184,2147483648,11051118592,985137152
199,1728923184660,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,78,75,79,72,74,50,0,20,0,15.000000953674316,0,15.000000953674316,0,25,0,4.761904716491699,0,21.175905227661133,17179869184,2147483648,11051069440,985137152
208,1728923184860,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,76,72,77,72,72,57.894737243652344,0,0,0,19.047618865966797,0,15.789472579956055,0,15.000000953674316,0,5.263157844543457,0,21.175905227661133,17179869184,2147483648,11050414080,985137152
