Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728893583110,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,50,0,0,0,33.333335876464844,0,0,0,0,0,0,0,44.363426208496094,17179869184,1073741824,11417096192,272105472
203,1728893583110,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,100,0,0,0,100,0,0,0,0,0,50,0,44.363426208496094,17179869184,1073741824,11417096192,272105472
201,1728893583314,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,45,0,15.000000953674316,0,23.809524536132813,0,26.3157901763916,0,30.000001907348633,0,20,0,44.363426208496094,17179869184,1073741824,11417096192,272105472
200,1728893583516,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,42.85714340209961,0,15.000000953674316,0,35,0,33.333335876464844,0,38.095237731933594,0,10,0,44.363426208496094,17179869184,1073741824,11417096192,272105472
202,1728893583716,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,36.842105865478516,0,0,0,15.789472579956055,0,15.000000953674316,0,35,0,5.263157844543457,0,33.310951232910156,17179869184,1073741824,11417096192,272105472
203,1728893583919,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,65,65,65,23.809524536132813,0,4.761904716491699,0,10,0,10,0,55,0,19.047618865966797,0,33.310951232910156,17179869184,1073741824,11468271616,272105472
201,1728893584123,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,69,100,67,71,9.523809432983398,0,0,0,5,0,10,0,85,0,0,0,33.310951232910156,17179869184,1073741824,11468255232,272105472
202,1728893584324,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,69,100,67,71,47.36842346191406,0,0,0,9.523809432983398,0,4.761904716491699,0,0,0,50,0,33.310951232910156,17179869184,1073741824,11468234752,272105472
204,1728893584527,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,69,100,67,71,71.42857360839844,0,0,0,15.000000953674316,0,9.523809432983398,0,20,0,4.761904716491699,0,33.310951232910156,17179869184,1073741824,11468271616,272105472
199,1728893584731,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,69,100,67,71,26.3157901763916,0,0,0,5,0,5,0,65,0,0,0,19.602203369140625,17179869184,1073741824,11468238848,272105472
200,1728893584932,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,69,100,67,71,14.285715103149414,0,0,0,9.523809432983398,0,5.263157844543457,0,85.71428680419922,0,0,0,19.602203369140625,17179869184,1073741824,11462504448,272105472
199,1728893585132,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,74,71,91,68,69,35,0,0,0,5,0,19.047618865966797,0,52.38095474243164,0,0,0,19.602203369140625,17179869184,1073741824,11462377472,272105472
