Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728911361288,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,66,64,63,63,63,100,0,0,0,0,0,0,0,0,0,0,0,42.4312629699707,17179869184,2147483648,11318865920,868220928
200,1728911361288,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,66,64,63,63,63,50,0,0,0,100,0,0,0,0,0,0,0,42.4312629699707,17179869184,2147483648,11319029760,868220928
207,1728911361489,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,66,68,71,66,68,100,0,5,0,9.523809432983398,0,15.000000953674316,0,0,4.761904716491699,5,0,42.4312629699707,17179869184,2147483648,11332362240,868220928
205,1728911361696,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,69,68,71,66,68,57.142860412597656,0,0,0,10,0,9.523809432983398,0,50,0,0,0,42.4312629699707,17179869184,2147483648,11334098944,868220928
205,1728911361903,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,69,68,71,66,68,57.142860412597656,0,9.523809432983398,4.545454502105713,5.263157844543457,0,10,0,13.636363983154297,4.761904716491699,47.619049072265625,4.761904716491699,42.4312629699707,17179869184,2147483648,11333980160,868220928
201,1728911362108,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,69,68,71,66,68,52.38095474243164,0,0,0,9.090909004211426,0,9.523809432983398,0,55,0,4.761904716491699,0,19.516706466674805,17179869184,2147483648,11333275648,868220928
199,1728911362310,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,69,68,71,66,68,15.789472579956055,0,5,0,5,0,5,0,95.23809814453125,0,0,0,19.516706466674805,17179869184,2147483648,11332567040,868220928
204,1728911362510,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,72,89,74,68,70,55,0,21.052631378173828,0,10,0,25,0,21.052631378173828,0,0,0,19.516706466674805,17179869184,2147483648,11407171584,868220928
208,1728911362714,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,72,89,74,68,70,33.333335876464844,0,14.285715103149414,0,35,0,10,0,5,0,33.333335876464844,0,19.516706466674805,17179869184,2147483648,11318947840,868220928
214,1728911362923,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,72,89,74,68,70,5,0,0,0,28.571430206298828,0,0,0,0,0,100,0,19.494373321533203,17179869184,2147483648,11319136256,868220928
