Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729277232484,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,65,64,50,0,0,0,0,0,0,0,0,0,0,0,33.1161994934082,17179869184,2147483648,11382128640,1229979648
206,1729277232484,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,65,64,100,0,50,0,0,0,0,0,0,0,0,0,33.1161994934082,17179869184,2147483648,11382128640,1229979648
208,1729277232691,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,65,64,47.619049072265625,0,10,0,9.523809432983398,0,14.285715103149414,0,42.85714340209961,0,4.761904716491699,0,32.651737213134766,17179869184,2147483648,11382128640,1229979648
208,1729277232900,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,67,64,64,65,64,55,0,0,0,9.523809432983398,0,14.285715103149414,0,30.000001907348633,0,0,0,32.651737213134766,17179869184,2147483648,11382128640,1229979648
207,1729277233108,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,71,68,71,67,67,47.619049072265625,0,0,0,10,0,14.285715103149414,0,33.333335876464844,0,10,0,32.651737213134766,17179869184,2147483648,11382128640,1229979648
208,1729277233316,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,71,68,71,67,67,28.571430206298828,0,0,0,13.636363983154297,0,10,0,5,0,60.000003814697266,4.545454502105713,32.651737213134766,17179869184,2147483648,11398631424,1229979648
208,1729277233525,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,71,68,71,67,67,25,0,66.66667175292969,0,10,0,9.523809432983398,0,5,0,4.761904716491699,4.761904716491699,15.23985767364502,17179869184,2147483648,11398995968,1229979648
203,1729277233734,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,71,68,71,67,67,19.047618865966797,0,0,0,5,0,9.523809432983398,0,21.7391300201416,0,61.904762268066406,0,15.23985767364502,17179869184,2147483648,11398909952,1229979648
200,1729277233938,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,71,68,71,67,67,40,0,19.047618865966797,0,9.523809432983398,0,9.523809432983398,0,42.105262756347656,0,4.761904716491699,0,15.23985767364502,17179869184,2147483648,11399462912,1229979648
202,1729277234138,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,72,68,71,67,67,76.19047546386719,0,4.761904716491699,0,14.285715103149414,0,15.000000953674316,0,10,0,4.761904716491699,0,15.23985767364502,17179869184,2147483648,11399159808,1229979648
208,1729277234341,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,72,68,71,67,67,90,0,0,0,5,0,15.000000953674316,0,4.761904716491699,0,0,0,15.23985767364502,17179869184,2147483648,11398979584,1229979648
208,1729277234550,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,72,68,71,67,67,28.571430206298828,0,4.761904716491699,0,10,0,10,0,10,0,55,0,28.61200523376465,17179869184,2147483648,11398946816,1229979648
