Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728921857470,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,58,59,56,57,57,56,50,0,0,0,33.333335876464844,0,0,0,0,0,33.333335876464844,0,36.94348907470703,17179869184,2147483648,10929053696,1119354880
201,1728921857470,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,58,59,56,57,57,56,100,0,0,0,0,0,0,0,0,0,0,0,36.94348907470703,17179869184,2147483648,10929053696,1119354880
209,1728921857672,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,58,59,56,57,57,56,55,0,0,0,45,0,0,0,5,0,0,0,36.94348907470703,17179869184,2147483648,10929053696,1119354880
204,1728921857882,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,66,60,60,0,0,0,0,100,0,0,0,0,0,0,0,36.94348907470703,17179869184,2147483648,10929053696,1119354880
204,1728921858086,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,66,60,60,5,0,0,0,75,0,0,0,25,0,0,0,36.94348907470703,17179869184,2147483648,10929053696,1119354880
209,1728921858291,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,66,60,60,4.761904716491699,0,0,0,0,0,0,0,100,0,0,0,11.17684555053711,17179869184,2147483648,10936872960,1119354880
206,1728921858501,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,66,60,60,0,0,0,0,4.545454502105713,0,0,0,100,0,0,0,11.17684555053711,17179869184,2147483648,10936750080,1119354880
205,1728921858707,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,66,60,60,9.090909004211426,0,0,0,4.761904716491699,0,4.761904716491699,0,100,0,0,0,11.17684555053711,17179869184,2147483648,10937085952,1119354880
206,1728921858913,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,96,60,63,5,0,0,0,0,0,0,0,100,0,0,0,11.17684555053711,17179869184,2147483648,10937085952,1119354880
208,1728921859120,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,96,60,63,4.761904716491699,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,100,0,19.584510803222656,17179869184,2147483648,10937085952,1119354880
207,1728921859328,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,96,60,63,0,0,0,0,0,0,0,0,0,0,100,0,19.584510803222656,17179869184,2147483648,10936811520,1119354880
