Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728928138648,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,64,62,62,60,61,50,0,0,0,0,0,0,0,0,0,0,0,40.30832290649414,17179869184,2147483648,10711986176,716701696
202,1728928138649,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,64,62,62,60,61,100,0,0,0,0,0,100,0,0,0,0,0,40.30832290649414,17179869184,2147483648,10712354816,716701696
202,1728928138852,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,64,62,62,60,61,65,0,9.523809432983398,0,25,0,25,0,28.571430206298828,0,19.047618865966797,0,40.30832290649414,17179869184,2147483648,10725339136,716701696
200,1728928139054,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,64,62,62,60,61,15.789472579956055,0,0,0,30.000001907348633,0,57.142860412597656,0,0,0,5,0,40.30832290649414,17179869184,2147483648,10725810176,716701696
204,1728928139254,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,86,70,65,66,23.809524536132813,0,0,0,33.333335876464844,0,52.6315803527832,0,0,0,0,0,40.30832290649414,17179869184,2147483648,10725797888,716701696
202,1728928139459,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,86,70,65,66,5,0,0,0,0,0,100,0,0,0,0,0,10.581257820129395,17179869184,2147483648,10724864000,716701696
200,1728928139662,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,86,70,65,66,4.761904716491699,0,0,0,0,0,100,0,0,0,0,0,10.581257820129395,17179869184,2147483648,10724921344,716701696
202,1728928139863,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,86,70,65,66,60.000003814697266,0,0,0,35,0,23.809524536132813,0,9.523809432983398,0,0,0,10.581257820129395,17179869184,2147483648,10725978112,716701696
204,1728928140066,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,73,70,64,66,31.57894515991211,0,0,0,5,0,30.000001907348633,0,40,4.761904716491699,0,0,10.581257820129395,17179869184,2147483648,10744561664,716701696
200,1728928140270,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,73,73,70,64,66,38.095237731933594,0,20,4.761904716491699,38.095237731933594,0,0,0,0,0,14.285715103149414,0,10.581257820129395,17179869184,2147483648,10744377344,716701696
204,1728928140471,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,73,73,70,64,66,19.047618865966797,0,5,0,4.761904716491699,0,84.21052551269531,0,0,0,0,0,22.724821090698242,17179869184,2147483648,10743476224,716701696
200,1728928140676,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,73,73,70,64,66,70,0,0,0,30.000001907348633,0,4.545454502105713,0,4.761904716491699,0,0,0,22.724821090698242,17179869184,2147483648,10743357440,716701696
204,1728928140877,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,73,73,70,64,66,90,0,0,0,0,0,10,0,0,0,10,0,22.724821090698242,17179869184,2147483648,10743431168,716701696
204,1728928141082,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,66,80,69,64,64,90,0,0,0,9.090909004211426,0,15.000000953674316,0,0,0,0,0,22.724821090698242,17179869184,2147483648,10743431168,716701696
204,1728928141287,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,66,80,69,64,64,47.619049072265625,0,0,0,25,0,20,0,15.000000953674316,0,4.761904716491699,0,36.59587860107422,17179869184,2147483648,10743431168,716701696
