Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728892901107,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,50,0,0,0,0,0,0,0,0,0,0,0,42.76424789428711,17179869184,1073741824,10910822400,272105472
203,1728892901107,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,100,0,0,0,50,0,50,0,50,0,0,0,42.76424789428711,17179869184,1073741824,10911793152,272105472
204,1728892901311,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,50,0,0,0,23.809524536132813,0,15.000000953674316,0,15.789472579956055,0,15.000000953674316,0,42.76424789428711,17179869184,1073741824,10923380736,272105472
200,1728892901515,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,20,0,13.636363983154297,0,15.789472579956055,0,20,0,45,0,14.285715103149414,0,42.76424789428711,17179869184,1073741824,10921836544,272105472
200,1728892901716,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,40,0,0,0,19.047618865966797,0,15.000000953674316,0,42.85714340209961,0,10,0,30.322006225585938,17179869184,1073741824,10921836544,272105472
203,1728892901917,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,70,66,67,20,4.761904716491699,15.000000953674316,0,25,0,15.000000953674316,0,33.333335876464844,0,20,0,30.322006225585938,17179869184,1073741824,10922528768,272105472
202,1728892902121,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,76,73,85,71,71,45.45454788208008,0,5,5,20,0,20,0,40,0,10,0,30.322006225585938,17179869184,1073741824,10923925504,272105472
200,1728892902323,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,76,73,85,71,71,57.894737243652344,0,20,0,25,0,30.000001907348633,0,14.285715103149414,4.761904716491699,25,0,30.322006225585938,17179869184,1073741824,10924675072,272105472
202,1728892902523,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,76,73,85,71,71,38.095237731933594,0,5,0,15.000000953674316,0,14.285715103149414,0,42.105262756347656,0,14.285715103149414,0,30.322006225585938,17179869184,1073741824,10923986944,272105472
203,1728892902726,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,76,73,85,71,71,22.22222328186035,0,4.761904716491699,0,28.571430206298828,0,10,0,35,0,20,0,25.064605712890625,17179869184,1073741824,10923995136,272105472
199,1728892902930,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,76,73,85,71,71,19.047618865966797,0,5,0,15.000000953674316,0,30.000001907348633,0,35,0,20,0,25.064605712890625,17179869184,1073741824,10924384256,272105472
202,1728892903130,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,83,73,75,70,71,55,0,0,0,25,0,5,0,15.000000953674316,0,15.000000953674316,0,25.064605712890625,17179869184,1073741824,10924544000,272105472
200,1728892903333,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,83,73,75,70,71,35,0,19.047618865966797,0,20,0,15.000000953674316,0,23.809524536132813,0,15.000000953674316,0,25.064605712890625,17179869184,1073741824,10924933120,272105472
200,1728892903534,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,83,73,75,70,71,33.333335876464844,0,5,0,15.789472579956055,0,20,0,35,0,10,0,25.064605712890625,17179869184,1073741824,10924777472,272105472
202,1728892903734,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,83,73,75,70,71,25,0,35,0,28.571430206298828,0,10,0,30.000001907348633,0,5,0,39.331241607666016,17179869184,1073741824,10924507136,272105472
202,1728892903937,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,83,73,75,70,71,5,0,30.000001907348633,4.761904716491699,20,0,9.523809432983398,0,40,0,19.047618865966797,0,39.331241607666016,17179869184,1073741824,10924654592,272105472
201,1728892904140,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,75,70,72,28.571430206298828,0,20,5,15.789472579956055,0,26.3157901763916,0,20,0,0,0,39.331241607666016,17179869184,1073741824,10924740608,272105472
201,1728892904342,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,75,70,72,52.6315803527832,0,0,0,28.571430206298828,0,22.72727394104004,0,15.000000953674316,0,10,0,39.331241607666016,17179869184,1073741824,10924216320,272105472
204,1728892904544,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,75,70,72,28.571430206298828,0,4.761904716491699,0,25,0,21.052631378173828,0,9.523809432983398,0,35,0,39.331241607666016,17179869184,1073741824,10924216320,272105472
203,1728892904749,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,75,70,72,40,0,23.809524536132813,0,28.571430206298828,0,19.047618865966797,4.761904716491699,20,0,0,4.545454502105713,41.39204406738281,17179869184,1073741824,10924216320,272105472
199,1728892904952,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,75,70,72,40,0,0,0,14.285715103149414,0,15.000000953674316,0,35,0,19.047618865966797,0,41.39204406738281,17179869184,1073741824,10923855872,272105472
