Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729279355256,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,50,0,0,0,0,0,0,0,0,0,0,0,38.31602096557617,17179869184,3221225472,12336791552,1744830464
201,1729279355256,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,0,0,0,0,0,0,NaN,0,0,0,0,50,38.31602096557617,17179869184,3221225472,12336791552,1744830464
202,1729279355458,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,80,0,5,0,25,0,20,0,15.000000953674316,0,5.263157844543457,0,38.31602096557617,17179869184,3221225472,12336791552,1744830464
201,1729279355661,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,40,0,28.571430206298828,0,28.571430206298828,0,19.047618865966797,0,30.000001907348633,0,18.18181800842285,0,32.276092529296875,17179869184,3221225472,12336791552,1744830464
203,1729279355862,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,45,0,10,0,25,0,25,0,28.571430206298828,0,10.526315689086914,0,32.276092529296875,17179869184,3221225472,12336791552,1744830464
203,1729279356066,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,68,71,67,70,80,0,10,0,19.047618865966797,0,15.000000953674316,0,19.047618865966797,0,5,0,32.276092529296875,17179869184,3221225472,12357873664,1744830464
204,1729279356270,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,75,77,77,72,47.619049072265625,0,19.047618865966797,0,25,0,33.333335876464844,0,31.57894515991211,0,13.636363983154297,0,32.276092529296875,17179869184,3221225472,12358746112,1744830464
202,1729279356475,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,75,77,77,72,52.38095474243164,0,10,0,23.809524536132813,0,15.000000953674316,0,35,0,10.526315689086914,0,32.276092529296875,17179869184,3221225472,12359495680,1744830464
200,1729279356678,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,75,77,77,72,55,0,20,0,20,0,19.047618865966797,0,33.333335876464844,0,9.523809432983398,0,22.293188095092773,17179869184,3221225472,12360257536,1744830464
202,1729279356879,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,80,75,77,77,72,60.000003814697266,0,20,0,20,0,21.052631378173828,0,15.000000953674316,0,5,0,22.293188095092773,17179869184,3221225472,12360929280,1744830464
