Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728863655180,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,63,63,62,63,50,0,0,0,0,0,0,0,0,0,0,0,36.03676223754883,17179869184,2147483648,9610076160,574095360
200,1728863655181,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,63,63,62,63,50,0,0,0,0,0,100,0,0,0,0,0,36.03676223754883,17179869184,2147483648,9610076160,574095360
199,1728863655382,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,70,65,93,65,66,45,0,0,0,10,0,0,0,55,0,0,0,36.03676223754883,17179869184,2147483648,9610076160,574095360
205,1728863655582,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,70,65,93,65,66,78.94737243652344,0,0,0,9.523809432983398,0,10,0,20,0,0,0,36.03676223754883,17179869184,2147483648,9610076160,574095360
208,1728863655788,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,70,65,93,65,66,55,0,0,0,10,0,28.571430206298828,0,10,0,0,0,36.03676223754883,17179869184,2147483648,9610076160,574095360
206,1728863655997,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,70,65,93,65,66,76.19047546386719,0,28.571430206298828,0,14.285715103149414,0,23.809524536132813,0,27.272727966308594,0,4.761904716491699,0,36.03676223754883,17179869184,2147483648,9623355392,574095360
208,1728863656203,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,70,65,87,71,69,57.142860412597656,4.545454502105713,42.85714340209961,0,15.789472579956055,0,15.000000953674316,0,20,0,9.523809432983398,0,20.248319625854492,17179869184,2147483648,9623339008,574095360
207,1728863656412,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,87,71,69,66.66667175292969,0,0,0,34.78260803222656,0,19.047618865966797,0,31.81818199157715,0,15.000000953674316,0,20.248319625854492,17179869184,2147483648,9623343104,574095360
202,1728863656620,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,87,71,69,85.71428680419922,0,0,0,15.000000953674316,0,9.523809432983398,0,10,0,4.545454502105713,0,20.248319625854492,17179869184,2147483648,9625411584,574095360
207,1728863656823,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,87,71,69,25,0,0,0,9.523809432983398,0,25,0,75,0,10.526315689086914,0,20.248319625854492,17179869184,2147483648,9625411584,574095360
206,1728863657031,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,87,71,69,85.71428680419922,0,14.285715103149414,0,25,4.761904716491699,23.809524536132813,0,38.095237731933594,0,42.85714340209961,0,20.248319625854492,17179869184,2147483648,9630105600,574095360
203,1728863657238,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,74,68,92,67,70,28.571430206298828,0,14.285715103149414,0,25,0,35,0,57.142860412597656,0,31.81818199157715,0,13.732824325561523,17179869184,2147483648,9632550912,574095360
208,1728863657441,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,74,68,92,67,70,26.3157901763916,0,15.000000953674316,4.761904716491699,20,0,23.809524536132813,0,89.47368621826172,0,10.526315689086914,0,13.732824325561523,17179869184,2147483648,9636225024,574095360
201,1728863657650,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,74,68,92,67,70,22.72727394104004,0,0,0,9.090909004211426,0,4.761904716491699,0,100,0,15.000000953674316,0,13.732824325561523,17179869184,2147483648,9638178816,574095360
204,1728863657852,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,74,68,92,67,70,50,0,5,4.761904716491699,15.789472579956055,0,10,0,42.85714340209961,0,28.571430206298828,0,13.732824325561523,17179869184,2147483648,9636630528,574095360
205,1728863658056,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,74,68,92,67,70,23.809524536132813,0,4.761904716491699,0,4.761904716491699,0,5,0,100,0,14.285715103149414,0,13.732824325561523,17179869184,2147483648,9636491264,574095360
