Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728866595596,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,74,84,74,70,70,100,0,0,0,50,0,0,0,0,0,0,0,41.86317825317383,17179869184,2147483648,10875777024,473432064
201,1728866595596,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,74,84,74,70,70,0,0,0,0,NaN,0,0,0,0,0,0,0,41.86317825317383,17179869184,2147483648,10875916288,473432064
206,1728866595798,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,74,84,74,70,70,75,0,0,0,25,0,14.285715103149414,0,20,0,5,0,41.86317825317383,17179869184,2147483648,10890514432,473432064
204,1728866596005,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,74,84,74,70,70,42.85714340209961,0,38.095237731933594,5,14.285715103149414,0,14.285715103149414,0,23.809524536132813,0,0,0,41.86317825317383,17179869184,2147483648,10896760832,473432064
205,1728866596209,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,80,74,84,74,70,70,19.047618865966797,0,4.761904716491699,0,14.285715103149414,0,15.000000953674316,0,20,0,75,0,34.15495681762695,17179869184,2147483648,10891141120,473432064
205,1728866596415,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,74,77,75,70,72,66.66667175292969,0,5,0,10,0,25,0,5,0,27.272727966308594,0,34.15495681762695,17179869184,2147483648,10897985536,473432064
206,1728866596620,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,74,77,75,70,72,25,0,0,0,19.047618865966797,0,23.809524536132813,0,57.142860412597656,0,15.000000953674316,0,34.15495681762695,17179869184,2147483648,10895536128,473432064
204,1728866596827,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,74,77,75,70,72,61.904762268066406,0,18.18181800842285,0,14.285715103149414,4.761904716491699,19.047618865966797,0,5,0,28.571430206298828,0,34.15495681762695,17179869184,2147483648,10896064512,473432064
205,1728866597031,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,74,77,75,70,72,50,0,0,0,15.000000953674316,0,15.000000953674316,4.761904716491699,19.047618865966797,0,40,4.761904716491699,34.15495681762695,17179869184,2147483648,10896855040,473432064
204,1728866597237,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,74,77,75,70,72,20,0,0,0,14.285715103149414,0,10,0,85.71428680419922,0,5,0,14.39553165435791,17179869184,2147483648,10896855040,473432064
