Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728898722386,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,72,73,68,70,50,0,0,0,0,0,0,0,0,0,0,0,57.365234375,17179869184,2147483648,11726897152,1219756032
203,1728898722386,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,72,73,68,70,100,0,0,0,0,0,NaN,0,0,0,0,0,57.365234375,17179869184,2147483648,11726897152,1219756032
199,1728898722589,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,72,73,68,70,50,0,5,0,19.047618865966797,4.761904716491699,19.047618865966797,0,50,0,14.285715103149414,0,57.365234375,17179869184,2147483648,11726897152,1219756032
201,1728898722789,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,72,73,68,70,30.000001907348633,0,0,0,15.000000953674316,0,15.000000953674316,0,50,0,23.809524536132813,0,38.357879638671875,17179869184,2147483648,11726897152,1219756032
199,1728898722991,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,72,73,68,70,31.57894515991211,0,45,0,21.052631378173828,0,21.052631378173828,0,23.809524536132813,0,10.526315689086914,0,38.357879638671875,17179869184,2147483648,11726897152,1219756032
200,1728898723191,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,78,75,74,73,40,0,70,0,15.000000953674316,0,14.285715103149414,0,10,0,5,0,38.357879638671875,17179869184,2147483648,11727400960,1219756032
199,1728898723392,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,78,75,74,73,85.71428680419922,0,0,0,14.285715103149414,0,15.000000953674316,0,0,0,5,0,38.357879638671875,17179869184,2147483648,11727343616,1219756032
203,1728898723592,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,78,75,74,73,31.57894515991211,0,36.842105865478516,0,15.000000953674316,0,15.789472579956055,0,5,0,50,0,38.357879638671875,17179869184,2147483648,11728109568,1219756032
202,1728898723795,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,78,75,74,73,52.38095474243164,0,19.047618865966797,0,25,4.761904716491699,23.809524536132813,9.090909004211426,57.142860412597656,0,20,0,25.290021896362305,17179869184,2147483648,11720769536,1219756032
201,1728898723998,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,74,78,75,74,73,76.19047546386719,0,0,0,10.526315689086914,0,19.047618865966797,0,15.000000953674316,0,14.285715103149414,0,25.290021896362305,17179869184,2147483648,11705290752,1219756032
