Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728891318967,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,69,67,69,50,0,0,0,50,0,0,0,0,0,0,0,44.1483268737793,17179869184,2147483648,10825392128,339214336
200,1728891318968,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,69,67,69,100,0,0,0,100,0,0,0,0,0,0,0,44.1483268737793,17179869184,2147483648,10825392128,339214336
200,1728891319169,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,70,91,69,71,28.571430206298828,0,10,0,5,0,14.285715103149414,0,61.904762268066406,0,10,0,44.1483268737793,17179869184,2147483648,10825392128,339214336
209,1728891319370,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,70,91,69,71,26.3157901763916,0,4.761904716491699,0,9.523809432983398,0,0,0,25,0,50,0,44.1483268737793,17179869184,2147483648,10825392128,339214336
207,1728891319580,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,70,91,69,71,33.333335876464844,0,0,0,15.000000953674316,0,13.636363983154297,0,45,0,23.809524536132813,0,31.79507064819336,17179869184,2147483648,10825392128,339214336
209,1728891319788,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,70,91,69,71,45.45454788208008,0,0,0,4.761904716491699,0,14.285715103149414,0,50,0,0,0,31.79507064819336,17179869184,2147483648,10835136512,339214336
203,1728891319997,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,74,70,91,69,71,25,0,33.333335876464844,0,19.047618865966797,0,9.523809432983398,0,31.81818199157715,0,4.545454502105713,0,31.79507064819336,17179869184,2147483648,10834743296,339214336
203,1728891320201,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,72,77,71,90,40,0,10,0,15.000000953674316,0,5,0,33.333335876464844,0,20,0,31.79507064819336,17179869184,2147483648,10835795968,339214336
209,1728891320404,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,72,77,71,90,47.619049072265625,0,28.571430206298828,0,10,0,5.263157844543457,0,21.052631378173828,0,4.761904716491699,0,31.79507064819336,17179869184,2147483648,10835386368,339214336
204,1728891320614,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,72,77,71,90,80,0,9.523809432983398,0,13.636363983154297,0,13.636363983154297,0,9.523809432983398,0,5,0,22.64653778076172,17179869184,2147483648,10835910656,339214336
203,1728891320819,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,77,72,77,71,90,33.333335876464844,0,23.809524536132813,0,9.523809432983398,0,30.000001907348633,0,23.809524536132813,0,0,0,22.64653778076172,17179869184,2147483648,10835542016,339214336
208,1728891321023,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,76,72,77,71,73,28.571430206298828,0,0,0,10,0,9.523809432983398,0,45,0,30.000001907348633,0,22.64653778076172,17179869184,2147483648,10835390464,339214336
200,1728891321231,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,76,72,77,71,73,47.619049072265625,0,5,0,10,0,10,0,25,0,25,0,22.64653778076172,17179869184,2147483648,10835337216,339214336
209,1728891321432,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,76,72,77,71,73,30.000001907348633,0,70,0,5,0,0,0,5,0,4.761904716491699,0,22.64653778076172,17179869184,2147483648,10835349504,339214336
206,1728891321642,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,76,72,77,71,73,45,0,0,0,5,0,14.285715103149414,0,40.90909194946289,0,9.523809432983398,0,43.29100799560547,17179869184,2147483648,10835349504,339214336
209,1728891321849,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,76,72,77,71,73,9.523809432983398,0,23.809524536132813,0,13.636363983154297,0,9.523809432983398,0,55,0,28.571430206298828,0,43.29100799560547,17179869184,2147483648,10835775488,339214336
207,1728891322058,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,77,71,79,72,73,19.047618865966797,0,15.000000953674316,0,9.523809432983398,0,9.523809432983398,0,59.09090805053711,0,0,0,43.29100799560547,17179869184,2147483648,10835427328,339214336
204,1728891322266,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,77,71,79,72,73,71.42857360839844,0,14.285715103149414,0,19.047618865966797,0,0,0,15.000000953674316,0,0,0,43.29100799560547,17179869184,2147483648,10835431424,339214336
200,1728891322470,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,77,71,79,72,73,35,0,0,0,5,0,28.571430206298828,0,33.333335876464844,0,28.571430206298828,0,43.29100799560547,17179869184,2147483648,10835505152,339214336
202,1728891322671,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,77,71,79,72,73,5,0,28.571430206298828,0,10.526315689086914,0,5,0,40,0,26.3157901763916,0,42.63447189331055,17179869184,2147483648,10835845120,339214336
207,1728891322874,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,77,71,79,72,73,40,0,4.761904716491699,0,9.523809432983398,0,5,0,42.105262756347656,0,23.809524536132813,0,42.63447189331055,17179869184,2147483648,10835841024,339214336
205,1728891323081,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,73,71,76,72,72,47.619049072265625,0,0,0,10,4.545454502105713,28.571430206298828,0,9.090909004211426,0,28.571430206298828,0,42.63447189331055,17179869184,2147483648,10835836928,339214336
209,1728891323287,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,73,71,76,72,72,9.523809432983398,0,4.761904716491699,0,9.523809432983398,0,5,0,65,0,25,0,42.63447189331055,17179869184,2147483648,10835775488,339214336
203,1728891323497,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,73,71,76,72,72,28.571430206298828,0,0,0,9.523809432983398,0,4.761904716491699,0,38.095237731933594,0,33.333335876464844,0,42.63447189331055,17179869184,2147483648,10835779584,339214336
200,1728891323701,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,73,71,76,72,72,15.000000953674316,0,28.571430206298828,0,9.523809432983398,0,33.333335876464844,0,38.095237731933594,0,0,0,43.73016357421875,17179869184,2147483648,10835857408,339214336
202,1728891323901,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,89,73,71,76,72,72,20,0,35,0,5.263157844543457,0,5.263157844543457,0,21.052631378173828,0,25,0,43.73016357421875,17179869184,2147483648,10835738624,339214336
207,1728891324104,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,72,74,73,91,35,4.761904716491699,30.000001907348633,0,14.285715103149414,0,10,0,14.285715103149414,0,28.571430206298828,0,43.73016357421875,17179869184,2147483648,10835812352,339214336
209,1728891324311,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,72,74,73,91,47.619049072265625,0,23.809524536132813,0,10,0,19.047618865966797,0,20,0,4.761904716491699,0,43.73016357421875,17179869184,2147483648,10835443712,339214336
203,1728891324521,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,72,74,73,91,28.571430206298828,0,23.809524536132813,0,5,0,13.636363983154297,0,40.90909194946289,0,10,0,43.73016357421875,17179869184,2147483648,10835488768,339214336
206,1728891324724,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,72,74,73,91,55,0,28.571430206298828,0,13.636363983154297,0,5,0,15.789472579956055,0,5,0,44.28982925415039,17179869184,2147483648,10835558400,339214336
203,1728891324931,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,72,74,73,91,66.66667175292969,0,5,0,10,0,19.047618865966797,0,19.047618865966797,0,4.761904716491699,0,44.28982925415039,17179869184,2147483648,10835582976,339214336
208,1728891325135,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,72,89,70,73,9.523809432983398,0,50,0,10,0,19.047618865966797,0,31.81818199157715,0,0,0,44.28982925415039,17179869184,2147483648,10835525632,339214336
208,1728891325344,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,72,89,70,73,42.85714340209961,0,0,0,5,0,5,0,45,0,13.636363983154297,0,44.28982925415039,17179869184,2147483648,10835525632,339214336
205,1728891325553,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,72,89,70,73,20,0,4.761904716491699,0,27.272727966308594,0,5,0,57.142860412597656,0,5,0,43.364627838134766,17179869184,2147483648,10834690048,339214336
200,1728891325758,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,72,89,70,73,40,0,25,0,10,0,14.285715103149414,4.545454502105713,30.000001907348633,0,0,0,43.364627838134766,17179869184,2147483648,10834767872,339214336
202,1728891325959,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,79,72,89,70,73,14.285715103149414,0,5,0,14.285715103149414,0,15.789472579956055,0,52.38095474243164,0,25,0,43.364627838134766,17179869184,2147483648,10834866176,339214336
208,1728891326161,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,95,72,74,20,0,4.761904716491699,0,10.526315689086914,0,18.18181800842285,0,36.842105865478516,0,30.000001907348633,0,43.364627838134766,17179869184,2147483648,10834849792,339214336
