Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728915209867,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,62,60,62,58,59,50,0,0,0,0,0,0,0,0,0,0,0,37.31672668457031,17179869184,2147483648,11311718400,801112064
206,1728915209867,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,62,60,62,58,59,66.66667175292969,0,0,0,50,0,0,0,0,0,0,0,37.31672668457031,17179869184,2147483648,11311669248,801112064
205,1728915210074,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,62,60,62,58,59,95,0,0,0,10,0,4.761904716491699,0,0,0,0,0,28.17056655883789,17179869184,2147483648,11319078912,801112064
207,1728915210279,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,62,60,62,58,59,35,0,0,0,65,0,4.761904716491699,0,4.761904716491699,0,0,0,28.17056655883789,17179869184,2147483648,11318927360,801112064
204,1728915210487,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,62,60,62,58,59,4.761904716491699,0,0,0,100,0,0,0,0,0,0,0,28.17056655883789,17179869184,2147483648,11318927360,801112064
207,1728915210692,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,93,60,63,4.761904716491699,0,0,0,4.761904716491699,0,0,0,100,0,0,0,28.17056655883789,17179869184,2147483648,11318870016,801112064
208,1728915210899,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,93,60,63,0,0,0,0,0,0,0,0,100,0,0,0,28.17056655883789,17179869184,2147483648,11318620160,801112064
207,1728915211108,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,93,60,63,9.090909004211426,0,0,0,0,0,0,0,100,0,0,0,9.843704223632813,17179869184,2147483648,11318652928,801112064
205,1728915211316,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,93,60,63,4.761904716491699,0,0,0,0,0,0,0,100,0,0,0,9.843704223632813,17179869184,2147483648,11318652928,801112064
208,1728915211521,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,93,60,63,0,0,0,0,0,0,0,0,100,0,0,0,9.843704223632813,17179869184,2147483648,11318652928,801112064
208,1728915211729,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,94,60,64,4.761904716491699,0,0,0,0,0,4.545454502105713,0,100,0,0,0,9.843704223632813,17179869184,2147483648,11318616064,801112064
207,1728915211938,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,94,60,64,15.000000953674316,0,0,0,13.636363983154297,0,4.761904716491699,0,100,0,0,0,9.843704223632813,17179869184,2147483648,11318571008,801112064
209,1728915212146,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,94,60,64,14.285715103149414,0,4.545454502105713,0,5,0,5,0,100,0,4.761904716491699,0,28.997135162353516,17179869184,2147483648,11317051392,801112064
202,1728915212355,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,94,60,64,0,0,0,0,0,0,0,0,100,0,0,0,28.997135162353516,17179869184,2147483648,11317051392,801112064
208,1728915212558,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,94,60,64,5,0,0,0,4.761904716491699,0,0,0,100,0,0,0,28.997135162353516,17179869184,2147483648,11317047296,801112064
208,1728915212767,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,95,61,64,4.761904716491699,0,0,0,0,0,0,0,100,0,0,0,28.997135162353516,17179869184,2147483648,11317047296,801112064
203,1728915212975,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,95,61,64,4.761904716491699,0,0,0,0,0,0,0,100,0,0,0,28.997135162353516,17179869184,2147483648,11317047296,801112064
208,1728915213179,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,95,61,64,0,0,0,0,0,0,4.761904716491699,0,100,0,0,0,36.6195068359375,17179869184,2147483648,11317047296,801112064
208,1728915213388,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,95,61,64,4.761904716491699,0,0,0,0,0,0,0,14.285715103149414,0,85.71428680419922,0,36.6195068359375,17179869184,2147483648,11317063680,801112064
205,1728915213596,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,69,61,95,61,64,9.090909004211426,0,0,0,8.69565200805664,0,0,0,4.761904716491699,0,100,0,36.6195068359375,17179869184,2147483648,11317067776,801112064
206,1728915213802,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,86,62,0,0,0,0,0,0,0,0,0,0,100,0,36.6195068359375,17179869184,2147483648,11317063680,801112064
207,1728915214008,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,86,62,4.761904716491699,0,76.19047546386719,0,5,0,0,0,0,0,14.285715103149414,0,36.6195068359375,17179869184,2147483648,11317047296,801112064
208,1728915214216,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,86,62,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,37.536407470703125,17179869184,2147483648,11317043200,801112064
205,1728915214424,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,86,62,0,0,100,0,0,0,0,0,0,0,0,0,37.536407470703125,17179869184,2147483648,11317051392,801112064
202,1728915214629,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,86,62,5,0,100,0,0,0,0,0,0,0,0,0,37.536407470703125,17179869184,2147483648,11317030912,801112064
209,1728915214832,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,62,62,64,62,86,4.761904716491699,0,100,0,4.761904716491699,0,0,0,0,0,0,0,37.536407470703125,17179869184,2147483648,11317039104,801112064
202,1728915215042,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,62,62,64,62,86,14.285715103149414,0,23.809524536132813,0,65,0,4.545454502105713,0,4.545454502105713,0,0,0,36.74154281616211,17179869184,2147483648,11316625408,801112064
208,1728915215244,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,62,62,64,62,86,42.105262756347656,0,5,0,60.000003814697266,0,5,0,0,0,4.761904716491699,0,36.74154281616211,17179869184,2147483648,11316776960,801112064
207,1728915215453,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,62,62,64,62,86,9.090909004211426,0,0,0,100,0,0,0,0,0,0,0,36.74154281616211,17179869184,2147483648,11316776960,801112064
206,1728915215661,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,67,60,60,4.761904716491699,0,0,0,100,0,0,0,0,0,0,0,36.74154281616211,17179869184,2147483648,11316776960,801112064
200,1728915215868,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,67,60,60,30.000001907348633,0,0,0,85,0,4.761904716491699,0,0,0,14.285715103149414,0,36.74154281616211,17179869184,2147483648,11316727808,801112064
207,1728915216068,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,67,60,60,45,0,0,0,4.761904716491699,0,57.894737243652344,0,0,0,0,0,36.269290924072266,17179869184,2147483648,11316748288,801112064
202,1728915216276,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,67,60,60,33.333335876464844,0,0,0,0,0,66.66667175292969,0,0,0,0,0,36.269290924072266,17179869184,2147483648,11316740096,801112064
202,1728915216479,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,94,59,67,60,60,19.047618865966797,0,0,0,0,0,85,0,4.761904716491699,0,0,0,36.269290924072266,17179869184,2147483648,11316531200,801112064
200,1728915216682,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,61,87,65,61,63,0,0,0,0,0,0,100,0,0,0,0,0,36.269290924072266,17179869184,2147483648,11316555776,801112064
209,1728915216882,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,61,87,65,61,63,5,0,0,0,4.761904716491699,0,100,0,0,0,0,0,36.269290924072266,17179869184,2147483648,11316670464,801112064
204,1728915217092,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,61,87,65,61,63,4.761904716491699,0,0,0,0,0,100,0,0,0,0,0,36.58263397216797,17179869184,2147483648,11316695040,801112064
202,1728915217296,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,61,87,65,61,63,38.095237731933594,0,38.095237731933594,0,5,0,35,0,4.761904716491699,0,4.761904716491699,4.761904716491699,36.58263397216797,17179869184,2147483648,11325124608,801112064
209,1728915217499,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,65,61,87,65,61,63,100,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,36.58263397216797,17179869184,2147483648,11325124608,801112064
206,1728915217708,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,62,60,64,60,60,100,0,0,0,0,0,0,0,0,0,0,0,36.58263397216797,17179869184,2147483648,11325128704,801112064
