cpu_usage,memory_usage
98.0,0.1
99.0,0.1
99.3,0.1
99.7,0.1
99.8,0.1
99.8,0.1
99.8,0.1
99.8,0.1
99.8,0.1
100.0,0.1
100.0,0.1
99.9,0.1
99.8,0.1
99.8,0.1
99.8,0.1
99.9,0.1
99.9,0.1
99.8,0.1
99.9,0.1
99.9,0.1
99.9,0.1
99.9,0.1
