Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728899395400,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,72,68,70,100,0,0,0,0,0,0,0,0,0,0,0,38.421512603759766,17179869184,2147483648,11768729600,984875008
201,1728899395400,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,72,68,70,50,0,0,0,0,0,66.66667175292969,0,0,0,0,0,38.421512603759766,17179869184,2147483648,11768565760,984875008
204,1728899395602,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,72,68,70,42.105262756347656,0,5.263157844543457,0,20,0,15.789472579956055,0,20,0,5,0,38.421512603759766,17179869184,2147483648,11776696320,984875008
202,1728899395807,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,72,68,70,23.809524536132813,0,9.523809432983398,0,10,0,15.000000953674316,0,47.619049072265625,0,19.047618865966797,0,32.985164642333984,17179869184,2147483648,11776638976,984875008
202,1728899396009,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,73,70,72,68,70,36.842105865478516,0,0,0,19.047618865966797,0,19.047618865966797,0,35,0,20,0,32.985164642333984,17179869184,2147483648,11775643648,984875008
202,1728899396212,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,90,74,69,70,42.85714340209961,0,9.523809432983398,0,15.000000953674316,0,26.3157901763916,0,30.000001907348633,4.761904716491699,5,0,32.985164642333984,17179869184,2147483648,11777597440,984875008
204,1728899396415,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,90,74,69,70,19.047618865966797,0,38.095237731933594,0,15.000000953674316,0,13.636363983154297,0,47.619049072265625,0,0,0,32.985164642333984,17179869184,2147483648,11777859584,984875008
200,1728899396619,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,90,74,69,70,33.333335876464844,0,15.789472579956055,0,9.523809432983398,0,10,0,20,0,30.000001907348633,0,32.985164642333984,17179869184,2147483648,11778060288,984875008
199,1728899396820,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,90,74,69,70,5.555555820465088,0,25,0,14.285715103149414,4.761904716491699,10.526315689086914,0,57.894737243652344,0,14.285715103149414,0,24.0610294342041,17179869184,2147483648,11779481600,984875008
203,1728899397020,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,73,90,74,69,70,28.571430206298828,0,33.333335876464844,0,10.526315689086914,0,28.571430206298828,0,23.809524536132813,0,10,0,24.0610294342041,17179869184,2147483648,11780255744,984875008
201,1728899397224,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,73,75,82,80,70,38.095237731933594,0,0,0,10,0,15.000000953674316,0,23.809524536132813,0,35,0,24.0610294342041,17179869184,2147483648,11780464640,984875008
199,1728899397425,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,73,75,82,80,70,31.57894515991211,0,19.047618865966797,0,35,0,33.333335876464844,0,42.105262756347656,0,15.000000953674316,0,24.0610294342041,17179869184,2147483648,11780956160,984875008
204,1728899397625,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,73,75,82,80,70,28.571430206298828,0,25,0,15.000000953674316,0,10.526315689086914,0,30.000001907348633,0,10,0,24.0610294342041,17179869184,2147483648,11781242880,984875008
201,1728899397829,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,73,75,82,80,70,31.57894515991211,0,28.571430206298828,0,14.285715103149414,0,15.000000953674316,0,28.571430206298828,0,5,0,38.78842544555664,17179869184,2147483648,11781439488,984875008
203,1728899398031,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,72,73,75,82,80,70,30.000001907348633,0,5,0,19.047618865966797,0,15.000000953674316,0,36.842105865478516,0,19.047618865966797,0,38.78842544555664,17179869184,2147483648,11781382144,984875008
203,1728899398235,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,76,79,81,70,72,22.72727394104004,0,5,0,15.789472579956055,0,14.285715103149414,0,57.142860412597656,0,14.285715103149414,0,38.78842544555664,17179869184,2147483648,11781402624,984875008
204,1728899398438,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,76,79,81,70,72,36.842105865478516,0,5,0,15.000000953674316,0,15.000000953674316,0,42.85714340209961,0,0,0,38.78842544555664,17179869184,2147483648,11781173248,984875008
201,1728899398643,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,76,79,81,70,72,28.571430206298828,0,28.571430206298828,0,9.523809432983398,0,5,0,45,0,0,0,38.78842544555664,17179869184,2147483648,11777028096,984875008
204,1728899398844,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,76,79,81,70,72,38.095237731933594,0,10,0,5,0,14.285715103149414,0,55,0,4.761904716491699,0,45.26698303222656,17179869184,2147483648,11777028096,984875008
203,1728899399048,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,76,79,81,70,72,40,9.090909004211426,40,4.545454502105713,20,0,10,0,10,0,0,0,45.26698303222656,17179869184,2147483648,11777028096,984875008
199,1728899399251,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,81,71,83,71,72,10,0,5,0,20,0,15.000000953674316,0,45,0,23.809524536132813,0,45.26698303222656,17179869184,2147483648,11751845888,984875008
202,1728899399452,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,81,71,83,71,72,30.000001907348633,0,10,0,10,0,15.000000953674316,0,47.619049072265625,0,10,0,45.26698303222656,17179869184,2147483648,11738025984,984875008
202,1728899399655,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,81,71,83,71,72,60.000003814697266,0,19.047618865966797,0,13.636363983154297,0,19.047618865966797,0,15.000000953674316,0,10,0,45.26698303222656,17179869184,2147483648,11737985024,984875008
203,1728899399857,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,81,71,83,71,72,47.619049072265625,0,0,0,15.789472579956055,0,14.285715103149414,0,30.000001907348633,0,15.000000953674316,0,46.10426712036133,17179869184,2147483648,11738161152,984875008
204,1728899400061,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,81,71,83,71,72,42.105262756347656,0,10.526315689086914,0,25,0,16.666667938232422,0,28.571430206298828,0,5,0,46.10426712036133,17179869184,2147483648,11736731648,984875008
199,1728899400265,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,73,92,69,71,42.85714340209961,0,0,0,23.809524536132813,0,13.636363983154297,0,45,0,4.761904716491699,0,46.10426712036133,17179869184,2147483648,11736203264,984875008
204,1728899400465,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,73,92,69,71,26.3157901763916,0,15.000000953674316,0,15.000000953674316,0,26.3157901763916,0,45,0,5,0,46.10426712036133,17179869184,2147483648,11736121344,984875008
202,1728899400670,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,73,92,69,71,28.571430206298828,0,30.000001907348633,0,5,0,15.000000953674316,0,35,0,5,0,46.10426712036133,17179869184,2147483648,11735224320,984875008
200,1728899400872,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,73,92,69,71,28.571430206298828,0,0,0,20,0,31.81818199157715,0,42.85714340209961,0,0,0,44.470672607421875,17179869184,2147483648,11735224320,984875008
200,1728899401073,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,78,73,92,69,71,26.3157901763916,0,0,0,10,0,21.052631378173828,0,40,0,15.000000953674316,0,44.470672607421875,17179869184,2147483648,11735224320,984875008
200,1728899401274,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,72,89,70,71,30.000001907348633,0,30.000001907348633,0,15.000000953674316,0,10,0,26.3157901763916,0,14.285715103149414,0,44.470672607421875,17179869184,2147483648,11734544384,984875008
204,1728899401474,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,72,89,70,71,19.047618865966797,0,20,0,15.000000953674316,0,15.000000953674316,0,40,0,5,0,44.470672607421875,17179869184,2147483648,11734470656,984875008
