Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728871627476,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,69,67,67,50,0,0,0,0,0,100,0,NaN,0,50,0,40.54922866821289,17179869184,2147483648,10745294848,406323200
209,1728871627477,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,69,69,67,67,NaN,0,0,0,100,0,0,0,0,0,0,0,40.54922866821289,17179869184,2147483648,10745425920,406323200
203,1728871627687,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,76,70,71,68,69,14.285715103149414,0,0,0,15.000000953674316,0,35,0,59.09090805053711,0,4.761904716491699,0,40.54922866821289,17179869184,2147483648,10767810560,406323200
201,1728871627890,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,76,70,71,68,69,14.285715103149414,0,0,0,10,0,22.72727394104004,0,89.47368621826172,0,0,0,40.54922866821289,17179869184,2147483648,10762166272,406323200
201,1728871628092,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,76,70,71,68,69,47.619049072265625,0,20,0,19.047618865966797,0,15.000000953674316,0,35,0,0,0,40.54922866821289,17179869184,2147483648,10768924672,406323200
207,1728871628294,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,76,70,71,68,69,57.894737243652344,0,25,0,20,0,10.526315689086914,4.545454502105713,20,0,9.523809432983398,0,29.32544708251953,17179869184,2147483648,10769739776,406323200
200,1728871628502,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,70,72,61.904762268066406,0,0,0,14.285715103149414,0,14.285715103149414,0,42.85714340209961,0,5,0,29.32544708251953,17179869184,2147483648,10762035200,406323200
207,1728871628702,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,70,72,52.38095474243164,0,10,0,26.3157901763916,0,25,0,25,0,0,0,29.32544708251953,17179869184,2147483648,10769256448,406323200
203,1728871628910,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,70,72,71.42857360839844,0,4.761904716491699,0,15.000000953674316,0,14.285715103149414,0,20,0,22.72727394104004,0,29.32544708251953,17179869184,2147483648,10769547264,406323200
206,1728871629114,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,70,72,85,0,5,0,18.18181800842285,0,10,0,22.72727394104004,0,0,0,29.32544708251953,17179869184,2147483648,10770436096,406323200
199,1728871629321,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,86,75,71,76,70,72,26.3157901763916,4.545454502105713,57.142860412597656,0,15.000000953674316,0,23.809524536132813,0,10,0,0,0,17.43828773498535,17179869184,2147483648,10771046400,406323200
200,1728871629521,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,87,76,70,71,33.333335876464844,0,9.523809432983398,0,20,4.761904716491699,42.105262756347656,0,45,0,5.263157844543457,0,17.43828773498535,17179869184,2147483648,10768875520,406323200
200,1728871629722,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,87,76,70,71,35,0,0,0,10,0,9.523809432983398,0,30.000001907348633,0,50,0,17.43828773498535,17179869184,2147483648,10767302656,406323200
200,1728871629922,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,87,76,70,71,63.15789031982422,0,0,0,25,0,25,0,33.333335876464844,0,4.761904716491699,0,17.43828773498535,17179869184,2147483648,10765201408,406323200
203,1728871630122,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,87,76,70,71,50,0,5,0,28.571430206298828,0,10,0,42.105262756347656,0,0,0,17.43828773498535,17179869184,2147483648,10765201408,406323200
204,1728871630326,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,87,76,70,71,84.21052551269531,0,0,0,10.526315689086914,0,20,0,9.523809432983398,4.761904716491699,9.523809432983398,0,41.14900207519531,17179869184,2147483648,10770661376,406323200
209,1728871630531,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,74,70,74,69,70,80,0,0,0,20,0,10,0,21.052631378173828,0,0,0,41.14900207519531,17179869184,2147483648,10763268096,406323200
208,1728871630741,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,74,70,74,69,70,54.54545593261719,0,14.285715103149414,8.69565200805664,28.571430206298828,0,18.18181800842285,0,18.18181800842285,0,9.090909004211426,0,41.14900207519531,17179869184,2147483648,10769813504,406323200
202,1728871630949,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,74,70,74,69,70,75,0,9.090909004211426,0,14.285715103149414,0,14.285715103149414,0,38.095237731933594,0,0,0,41.14900207519531,17179869184,2147483648,10764652544,406323200
208,1728871631152,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,74,70,74,69,70,19.047618865966797,4.761904716491699,0,0,15.000000953674316,0,5.263157844543457,0,30.000001907348633,0,65,0,41.14900207519531,17179869184,2147483648,10765144064,406323200
205,1728871631360,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,84,74,70,74,69,70,35,0,10,0,14.285715103149414,4.761904716491699,13.636363983154297,0,61.904762268066406,0,4.761904716491699,4.545454502105713,37.42097091674805,17179869184,2147483648,10774212608,406323200
203,1728871631566,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,81,71,74,70,73,42.85714340209961,0,54.54545593261719,0,23.809524536132813,0,15.789472579956055,0,5,0,9.090909004211426,0,37.42097091674805,17179869184,2147483648,10766831616,406323200
200,1728871631769,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,81,71,74,70,73,30.000001907348633,0,0,0,9.523809432983398,0,9.090909004211426,0,75,0,0,0,37.42097091674805,17179869184,2147483648,10762321920,406323200
207,1728871631970,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,81,71,74,70,73,80,0,5,0,10.526315689086914,0,10,0,10,0,20,0,37.42097091674805,17179869184,2147483648,10768805888,406323200
206,1728871632178,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,81,71,74,70,73,15.000000953674316,0,60.000003814697266,0,9.523809432983398,0,15.000000953674316,0,30.000001907348633,0,9.523809432983398,0,37.42097091674805,17179869184,2147483648,10768986112,406323200
205,1728871632384,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,81,71,74,70,73,23.809524536132813,0,66.66667175292969,0,14.285715103149414,0,9.523809432983398,4.761904716491699,31.81818199157715,0,0,0,35.89197540283203,17179869184,2147483648,10764447744,406323200
204,1728871632590,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,70,73,69,70,90.47618865966797,0,4.761904716491699,0,19.047618865966797,0,20,0,10,0,0,0,35.89197540283203,17179869184,2147483648,10767912960,406323200
200,1728871632795,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,70,73,69,70,50,0,20,0,21.052631378173828,0,15.000000953674316,0,20,0,0,0,35.89197540283203,17179869184,2147483648,10769055744,406323200
203,1728871632996,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,70,73,69,70,76.19047546386719,0,0,0,15.000000953674316,0,15.000000953674316,0,9.523809432983398,4.761904716491699,28.571430206298828,0,35.89197540283203,17179869184,2147483648,10765807616,406323200
208,1728871633199,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,70,73,69,70,60.000003814697266,0,0,0,19.047618865966797,0,15.000000953674316,0,42.85714340209961,0,5,0,35.89197540283203,17179869184,2147483648,10764693504,406323200
205,1728871633408,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,73,70,73,69,70,19.047618865966797,0,47.619049072265625,0,15.000000953674316,0,22.72727394104004,0,50,0,14.285715103149414,0,36.443885803222656,17179869184,2147483648,10765938688,406323200
205,1728871633614,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,70,84,69,71,19.047618865966797,0,25,0,14.285715103149414,0,9.523809432983398,0,52.38095474243164,0,23.809524536132813,0,36.443885803222656,17179869184,2147483648,10768027648,406323200
205,1728871633819,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,70,84,69,71,38.095237731933594,0,42.85714340209961,0,9.523809432983398,0,10.526315689086914,0,33.333335876464844,0,0,0,36.443885803222656,17179869184,2147483648,10768269312,406323200
209,1728871634025,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,70,84,69,71,68.42105102539063,0,9.523809432983398,0,30.000001907348633,0,27.272727966308594,0,30.000001907348633,0,10,0,36.443885803222656,17179869184,2147483648,10769080320,406323200
207,1728871634235,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,70,84,69,71,47.619049072265625,0,9.523809432983398,0,28.571430206298828,0,14.285715103149414,0,45,0,18.18181800842285,0,36.443885803222656,17179869184,2147483648,10764787712,406323200
201,1728871634443,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,75,70,84,69,71,22.72727394104004,0,65,0,14.285715103149414,0,5,0,13.636363983154297,0,19.047618865966797,0,38.36748504638672,17179869184,2147483648,10768543744,406323200
206,1728871634645,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,74,77,70,72,65,4.761904716491699,10,0,25,0,20,0,31.57894515991211,0,0,0,38.36748504638672,17179869184,2147483648,10768252928,406323200
202,1728871634852,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,74,77,70,72,55,0,9.523809432983398,0,9.523809432983398,0,9.523809432983398,0,52.38095474243164,0,4.761904716491699,0,38.36748504638672,17179869184,2147483648,10768252928,406323200
209,1728871635054,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,74,77,70,72,55,0,4.761904716491699,0,15.789472579956055,0,15.000000953674316,0,30.000001907348633,0,15.000000953674316,0,38.36748504638672,17179869184,2147483648,10768252928,406323200
207,1728871635264,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,74,77,70,72,76.19047546386719,0,0,0,22.72727394104004,0,14.285715103149414,0,22.72727394104004,0,9.523809432983398,0,35.24620056152344,17179869184,2147483648,10768252928,406323200
205,1728871635472,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,74,74,74,77,70,72,57.142860412597656,0,5,0,23.809524536132813,0,19.047618865966797,0,30.000001907348633,0,9.090909004211426,0,35.24620056152344,17179869184,2147483648,10774360064,406323200
208,1728871635678,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,76,69,70,28.571430206298828,0,4.761904716491699,0,20,0,15.000000953674316,0,72.7272720336914,0,0,0,35.24620056152344,17179869184,2147483648,10766868480,406323200
199,1728871635887,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,76,69,70,20,0,0,0,14.285715103149414,0,13.636363983154297,0,75,0,5,0,35.24620056152344,17179869184,2147483648,10762407936,406323200
205,1728871636087,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,76,69,70,30.000001907348633,0,9.523809432983398,0,15.000000953674316,5,15.789472579956055,0,68.42105102539063,0,13.636363983154297,0,35.24620056152344,17179869184,2147483648,10769399808,406323200
208,1728871636293,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,76,73,76,69,70,61.904762268066406,0,0,0,14.285715103149414,0,19.047618865966797,0,28.571430206298828,0,10,0,35.203338623046875,17179869184,2147483648,10770112512,406323200
200,1728871636502,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,74,70,74,70,72,38.095237731933594,0,0,0,5,0,25,0,50,0,14.285715103149414,4.545454502105713,35.203338623046875,17179869184,2147483648,10767020032,406323200
201,1728871636703,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,74,70,74,70,72,15.000000953674316,0,9.523809432983398,0,15.789472579956055,0,14.285715103149414,0,42.105262756347656,0,52.6315803527832,0,35.203338623046875,17179869184,2147483648,10768617472,406323200
209,1728871636905,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,74,70,74,70,72,30.000001907348633,0,26.3157901763916,0,23.809524536132813,0,10.526315689086914,0,45,0,9.090909004211426,0,35.203338623046875,17179869184,2147483648,10769379328,406323200
206,1728871637114,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,74,70,74,70,72,19.047618865966797,0,4.761904716491699,0,22.72727394104004,0,13.636363983154297,0,90.47618865966797,0,0,0,35.203338623046875,17179869184,2147483648,10769825792,406323200
