Date,CPU Utilization,CPU Power
2024-10-09 17:12:54,0.25000000000000,3.24478974727425
2024-10-09 17:12:55,0.25000000000000,3.24478974727425
2024-10-09 17:12:56,0.25000000000000,3.24478974727425
2024-10-09 17:12:57,0.25062656641604,3.27164751598061
2024-10-09 17:12:58,0.25000000000000,3.24478974727425
2024-10-09 17:12:59,0.25000000000000,3.22029715564997
2024-10-09 17:13:00,0.25062656641604,3.27164751598061
2024-10-09 17:13:01,0.25062656641604,3.24658917349949
2024-10-09 17:13:02,0.25000000000000,3.24478974727425
2024-10-09 17:13:03,0.25000000000000,3.24478974727425
2024-10-09 17:13:04,0.25000000000000,3.24478974727425
2024-10-09 17:13:05,0.25125628140704,3.27343551859061
2024-10-09 17:13:06,0.24875621890547,3.19272119944977
2024-10-09 17:13:07,0.25062656641604,3.27164751598061
2024-10-09 17:13:08,0.25000000000000,3.24478974727425
2024-10-09 17:13:09,0.24937655860349,3.21848634120525
2024-10-09 17:13:10,0.25000000000000,3.24478974727425
2024-10-09 17:13:11,0.25062656641604,3.27164751598061
2024-10-09 17:13:12,0.25000000000000,3.24478974727425
2024-10-09 17:13:13,0.24937655860349,3.21848634120525
2024-10-09 17:13:14,0.25000000000000,3.24478974727425
2024-10-09 17:13:15,0.25000000000000,3.24478974727425
2024-10-09 17:13:16,0.25000000000000,3.24478974727425
2024-10-09 17:13:17,0.25062656641604,3.24658917349949
2024-10-09 17:13:18,0.25000000000000,3.24478974727425
2024-10-09 17:13:19,0.25062656641604,3.27164751598061
2024-10-09 17:13:20,0.24937655860349,3.21848634120525
2024-10-09 17:13:21,0.25000000000000,3.24478974727425
2024-10-09 17:13:22,0.25000000000000,3.24478974727425
2024-10-09 17:13:23,0.25000000000000,3.24478974727425
2024-10-09 17:13:24,0.25062656641604,3.24658917349949
2024-10-09 17:13:25,0.25000000000000,3.24478974727425
2024-10-09 17:13:26,0.25000000000000,3.24478974727425
2024-10-09 17:13:27,0.25313283208020,3.30436399114041
2024-10-09 17:13:28,0.24937655860349,3.21848634120525
2024-10-09 17:13:29,0.25125628140704,3.27343551859061
2024-10-09 17:13:30,0.24937655860349,3.21848634120525
2024-10-09 17:13:31,0.25062656641604,3.27164751598061
2024-10-09 17:13:32,0.25062656641604,3.24658917349949
2024-10-09 17:13:33,0.25062656641604,3.24658917349949
2024-10-09 17:13:34,0.25125628140704,3.27343551859061
2024-10-09 17:13:35,0.24812030075188,3.21412328176449
2024-10-09 17:13:36,0.25000000000000,3.24478974727425
2024-10-09 17:13:37,0.25000000000000,3.24478974727425
2024-10-09 17:13:38,0.25000000000000,3.24478974727425
2024-10-09 17:13:39,0.25000000000000,3.24478974727425
2024-10-09 17:13:40,0.25125628140704,3.27343551859061
2024-10-09 17:13:41,0.25000000000000,3.24478974727425
2024-10-09 17:13:42,0.24937655860349,3.21848634120525
2024-10-09 17:13:43,0.25000000000000,3.24478974727425
2024-10-09 17:13:44,0.25062656641604,3.24658917349949
2024-10-09 17:13:45,0.24750000000000,3.21234184980151
2024-10-09 17:13:46,0.25000000000000,3.24478974727425
2024-10-09 17:13:47,0.25000000000000,3.24478974727425
2024-10-09 17:13:48,0.25000000000000,3.24478974727425
2024-10-09 17:13:49,0.25000000000000,3.29557017305952
2024-10-09 17:13:50,0.25062656641604,3.24658917349949
2024-10-09 17:13:51,0.25000000000000,3.24478974727425
2024-10-09 17:13:52,0.25062656641604,3.27164751598061
2024-10-09 17:13:53,0.25000000000000,3.24478974727425
2024-10-09 17:13:54,0.25000000000000,3.24478974727425
2024-10-09 17:13:55,0.24937655860349,3.21848634120525
2024-10-09 17:13:56,0.25000000000000,3.24478974727425
2024-10-09 17:13:57,0.25062656641604,3.27164751598061
2024-10-09 17:13:58,0.25000000000000,3.24478974727425
2024-10-09 17:13:59,0.25000000000000,3.24478974727425
2024-10-09 17:14:00,0.25000000000000,3.24478974727425
2024-10-09 17:14:01,0.25125628140704,3.27343551859061
2024-10-09 17:14:02,0.25000000000000,3.22029715564997
2024-10-09 17:14:03,0.25187032418953,3.25067120461731
2024-10-09 17:14:04,0.25062656641604,3.27164751598061
2024-10-09 17:14:05,0.24937655860349,3.21848634120525
2024-10-09 17:14:06,0.25000000000000,3.24478974727425
2024-10-09 17:14:07,0.25000000000000,3.24478974727425
2024-10-09 17:14:08,0.25062656641604,3.27164751598061
2024-10-09 17:14:09,0.25000000000000,3.24478974727425
2024-10-09 17:14:10,0.25062656641604,3.27164751598061
2024-10-09 17:14:11,0.25000000000000,3.22029715564997
2024-10-09 17:14:12,0.25062656641604,3.24658917349949
2024-10-09 17:14:13,0.25062656641604,3.24658917349949
2024-10-09 17:14:14,0.25125628140704,3.27343551859061
2024-10-09 17:14:15,0.25000000000000,3.24478974727425
2024-10-09 17:14:16,0.24937655860349,3.21848634120525
2024-10-09 17:14:17,0.25000000000000,3.24478974727425
2024-10-09 17:14:18,0.25062656641604,3.27164751598061
2024-10-09 17:14:19,0.25124378109453,3.22464841144427
2024-10-09 17:14:20,0.25000000000000,3.24478974727425
2024-10-09 17:14:21,0.25000000000000,3.24478974727425
2024-10-09 17:14:22,0.25000000000000,3.24478974727425
2024-10-09 17:14:23,0.24812030075188,3.21412328176449
2024-10-09 17:14:24,0.25000000000000,3.24478974727425
2024-10-09 17:14:25,0.25000000000000,3.24478974727425
2024-10-09 17:14:26,0.25062656641604,3.27164751598061
2024-10-09 17:14:27,0.24937655860349,3.21848634120525
2024-10-09 17:14:28,0.25062656641604,3.27164751598061
2024-10-09 17:14:29,0.24937655860349,3.21848634120525
2024-10-09 17:14:30,0.25187032418953,3.25067120461731
2024-10-09 17:14:31,0.25062656641604,3.27164751598061
2024-10-09 17:14:32,0.25062656641604,3.24658917349949
2024-10-09 17:14:33,0.25062656641604,3.24658917349949
2024-10-09 17:14:34,0.25000000000000,3.24478974727425
2024-10-09 17:14:35,0.25000000000000,3.24478974727425
2024-10-09 17:14:36,0.24937655860349,3.21848634120525
2024-10-09 17:14:37,0.25000000000000,3.24478974727425
2024-10-09 17:14:38,0.25062656641604,3.27164751598061
2024-10-09 17:14:39,0.24937655860349,3.21848634120525
2024-10-09 17:14:40,0.25062656641604,3.27164751598061
2024-10-09 17:14:41,0.25125628140704,3.27343551859061
2024-10-09 17:14:42,0.25000000000000,3.24478974727425
2024-10-09 17:14:43,0.24937655860349,3.21848634120525
2024-10-09 17:14:44,0.25000000000000,3.29557017305952
2024-10-09 17:14:45,0.25000000000000,3.24478974727425
2024-10-09 17:14:46,0.25062656641604,3.27164751598061
2024-10-09 17:14:47,0.25000000000000,3.24478974727425
2024-10-09 17:14:48,0.25000000000000,3.24478974727425
2024-10-09 17:14:49,0.25000000000000,3.24478974727425
2024-10-09 17:14:50,0.25062656641604,3.24658917349949
2024-10-09 17:14:51,0.24937655860349,3.21848634120525
2024-10-09 17:14:52,0.25000000000000,3.24478974727425
2024-10-09 17:14:53,0.24937655860349,3.21848634120525
2024-10-09 17:14:54,0.25062656641604,3.27164751598061
2024-10-09 17:14:55,0.25000000000000,3.24478974727425
2024-10-09 17:14:56,0.25000000000000,3.24478974727425
2024-10-09 17:14:57,0.25000000000000,3.24478974727425
2024-10-09 17:14:58,0.25000000000000,3.24478974727425
2024-10-09 17:14:59,0.25000000000000,3.24478974727425
2024-10-09 17:15:00,0.25062656641604,3.27164751598061
2024-10-09 17:15:01,0.24937655860349,3.21848634120525
2024-10-09 17:15:02,0.25062656641604,3.24658917349949
2024-10-09 17:15:03,0.25000000000000,3.24478974727425
2024-10-09 17:15:04,0.24937655860349,3.21848634120525
2024-10-09 17:15:05,0.25062656641604,3.27164751598061
2024-10-09 17:15:06,0.25000000000000,3.24478974727425
2024-10-09 17:15:07,0.24937655860349,3.21848634120525
2024-10-09 17:15:08,0.25000000000000,3.24478974727425
2024-10-09 17:15:09,0.25062656641604,3.27164751598061
2024-10-09 17:15:10,0.24937655860349,3.21848634120525
2024-10-09 17:15:11,0.25062656641604,3.27164751598061
2024-10-09 17:15:12,0.25000000000000,3.24478974727425
2024-10-09 17:15:13,0.24937655860349,3.21848634120525
2024-10-09 17:15:14,0.25062656641604,3.24658917349949
2024-10-09 17:15:15,0.25062656641604,3.24658917349949
2024-10-09 17:15:16,0.25062656641604,3.24658917349949
2024-10-09 17:15:17,0.25062656641604,3.24658917349949
2024-10-09 17:15:18,0.25000000000000,3.24478974727425
2024-10-09 17:15:19,0.25062656641604,3.27164751598061
2024-10-09 17:15:20,0.24688279301746,3.18630147779320
2024-10-09 17:15:21,0.25000000000000,3.24478974727425
2024-10-09 17:15:22,0.25062656641604,3.27164751598061
2024-10-09 17:15:23,0.25187032418953,3.25067120461731
2024-10-09 17:15:24,0.24937655860349,3.21848634120525
2024-10-09 17:15:25,0.24812030075188,3.23893104082080
2024-10-09 17:15:26,0.25125628140704,3.27343551859061
2024-10-09 17:15:27,0.24937655860349,3.21848634120525
2024-10-09 17:15:28,0.25000000000000,3.24478974727425
2024-10-09 17:15:29,0.25000000000000,3.24478974727425
2024-10-09 17:15:30,0.25000000000000,3.24478974727425
2024-10-09 17:15:31,0.25000000000000,3.24478974727425
2024-10-09 17:15:32,0.24937655860349,3.21848634120525
2024-10-09 17:15:33,0.25062656641604,3.27164751598061
2024-10-09 17:15:34,0.24937655860349,3.21848634120525
2024-10-09 17:15:35,0.25000000000000,3.24478974727425
2024-10-09 17:15:36,0.25000000000000,3.24478974727425
2024-10-09 17:15:37,0.25062656641604,3.27164751598061
2024-10-09 17:15:38,0.25000000000000,3.22029715564997
2024-10-09 17:15:39,0.25062656641604,3.29731551798078
2024-10-09 17:15:40,0.24937655860349,3.21848634120525
2024-10-09 17:15:41,0.25313283208020,3.30436399114041
2024-10-09 17:15:42,0.25000000000000,3.24478974727425
2024-10-09 17:15:43,0.25000000000000,3.24478974727425
2024-10-09 17:15:44,0.25062656641604,3.22212417859498
2024-10-09 17:15:45,0.25062656641604,3.27164751598061
