Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728894753590,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,67,66,66,65,NaN,0,0,0,50,0,50,0,0,0,0,0,66.8209228515625,17179869184,1073741824,11845545984,238551040
201,1728894753590,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,67,66,66,65,50,0,0,0,100,0,100,0,NaN,0,0,0,66.8209228515625,17179869184,1073741824,11845771264,238551040
204,1728894753793,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,67,66,66,65,55,4.761904716491699,30.000001907348633,10,42.105262756347656,9.523809432983398,30.000001907348633,9.523809432983398,38.095237731933594,5,45,5,68.40258026123047,17179869184,1073741824,11845771264,238551040
202,1728894753997,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,67,66,66,65,57.142860412597656,4.761904716491699,33.333335876464844,0,28.571430206298828,0,30.000001907348633,0,35,0,28.571430206298828,4.761904716491699,68.40258026123047,17179869184,1073741824,11845771264,238551040
203,1728894754200,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,76,72,89,40,0,36.842105865478516,0,30.000001907348633,0,33.333335876464844,0,30.000001907348633,0,35,0,68.40258026123047,17179869184,1073741824,11822030848,238551040
199,1728894754403,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,76,72,89,42.105262756347656,0,42.85714340209961,0,38.095237731933594,0,31.57894515991211,0,45,0,25,0,68.40258026123047,17179869184,1073741824,11806130176,238551040
199,1728894754603,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,76,72,89,52.38095474243164,0,20,0,50,0,38.095237731933594,0,30.000001907348633,4.761904716491699,33.333335876464844,0,68.40258026123047,17179869184,1073741824,11809792000,238551040
202,1728894754803,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,76,72,89,50,0,25,5,35,4.761904716491699,40,9.523809432983398,55,0,31.57894515991211,5,51.153377532958984,17179869184,1073741824,11809792000,238551040
200,1728894755006,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,77,72,76,72,89,40,4.761904716491699,25,0,45,4.761904716491699,40,0,30.000001907348633,4.761904716491699,38.095237731933594,0,51.153377532958984,17179869184,1073741824,11809792000,238551040
199,1728894755207,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,84,79,81,75,50,0,30.000001907348633,0,35,0,40,0,45,0,31.57894515991211,4.761904716491699,51.153377532958984,17179869184,1073741824,11782541312,238551040
199,1728894755407,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,84,79,81,75,57.894737243652344,0,25,4.761904716491699,35,0,47.619049072265625,0,33.333335876464844,0,35,0,51.153377532958984,17179869184,1073741824,11781001216,238551040
201,1728894755607,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,84,79,81,75,52.38095474243164,0,35,4.761904716491699,35,4.761904716491699,31.57894515991211,0,52.6315803527832,0,25,0,51.153377532958984,17179869184,1073741824,11785498624,238551040
203,1728894755809,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,84,79,81,75,50,0,25,0,31.57894515991211,0,40,0,21.052631378173828,0,28.571430206298828,0,79.6738510131836,17179869184,1073741824,11787608064,238551040
199,1728894756012,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,78,84,79,81,75,45,5,35,0,28.571430206298828,0,35,4.761904716491699,50,0,21.052631378173828,0,79.6738510131836,17179869184,1073741824,11787608064,238551040
201,1728894756212,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,77,75,78,71,74,55,0,19.047618865966797,0,30.000001907348633,0,30.000001907348633,0,36.842105865478516,0,19.047618865966797,0,79.6738510131836,17179869184,1073741824,11791335424,238551040
199,1728894756414,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,77,75,78,71,74,55,0,15.789472579956055,0,21.052631378173828,0,25,0,20,0,20,0,79.6738510131836,17179869184,1073741824,11791867904,238551040
203,1728894756614,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,77,75,78,71,74,55,0,35,0,35,0,20,0,30.000001907348633,0,5.263157844543457,4.761904716491699,79.6738510131836,17179869184,1073741824,11796733952,238551040
202,1728894756817,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,77,75,78,71,74,40,0,10,0,30.000001907348633,0,25,0,42.85714340209961,0,20,0,79.66914367675781,17179869184,1073741824,11783491584,238551040
201,1728894757020,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,87,77,75,78,71,74,45,0,9.523809432983398,0,28.571430206298828,0,35,0,28.571430206298828,4.761904716491699,23.809524536132813,0,79.66914367675781,17179869184,1073741824,11757338624,238551040
