Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728879651985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,69,66,66,50,0,33.333335876464844,0,50,0,50,0,50,0,0,0,35.01811218261719,17179869184,2147483648,10605699072,372768768
204,1728879651985,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,69,66,66,100,0,0,0,0,0,NaN,0,0,0,0,0,35.01811218261719,17179869184,2147483648,10605821952,372768768
205,1728879652189,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,69,66,66,15.000000953674316,0,0,0,15.000000953674316,0,13.636363983154297,0,73.68421173095703,0,0,0,35.01811218261719,17179869184,2147483648,10625179648,372768768
202,1728879652395,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,69,66,66,63.15789031982422,0,4.761904716491699,0,14.285715103149414,0,30.000001907348633,0,18.18181800842285,0,4.761904716491699,0,31.542083740234375,17179869184,2147483648,10625531904,372768768
201,1728879652598,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,69,66,66,39.130435943603516,0,0,0,5,0,47.36842346191406,0,25,0,0,0,31.542083740234375,17179869184,2147483648,10625757184,372768768
200,1728879652800,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,68,71,67,83,15.789472579956055,0,47.619049072265625,0,20,0,19.047618865966797,0,28.571430206298828,0,4.761904716491699,0,31.542083740234375,17179869184,2147483648,10626039808,372768768
206,1728879653001,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,68,71,67,83,28.571430206298828,0,60.000003814697266,0,5,0,5,0,5.263157844543457,0,10,0,31.542083740234375,17179869184,2147483648,10626322432,372768768
202,1728879653208,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,68,71,67,83,5,0,0,0,14.285715103149414,0,14.285715103149414,0,85.71428680419922,0,0,0,31.542083740234375,17179869184,2147483648,10626863104,372768768
206,1728879653410,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,68,71,67,83,33.333335876464844,0,0,0,14.285715103149414,0,5.263157844543457,0,70,0,0,0,11.614829063415527,17179869184,2147483648,10626863104,372768768
209,1728879653617,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,72,68,71,67,83,42.105262756347656,0,5,0,10,4.761904716491699,18.18181800842285,0,47.36842346191406,0,4.545454502105713,0,11.614829063415527,17179869184,2147483648,10626863104,372768768
209,1728879653826,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,70,90,68,69,18.18181800842285,0,22.72727394104004,0,9.523809432983398,0,5,4.761904716491699,65.21739196777344,0,0,0,11.614829063415527,17179869184,2147483648,10623504384,372768768
208,1728879654037,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,70,90,68,69,19.047618865966797,0,19.047618865966797,0,9.523809432983398,0,4.761904716491699,0,70,0,4.545454502105713,0,11.614829063415527,17179869184,2147483648,10623967232,372768768
207,1728879654245,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,70,90,68,69,5,0,4.545454502105713,0,4.761904716491699,0,13.636363983154297,0,95.23809814453125,0,0,0,11.614829063415527,17179869184,2147483648,10624147456,372768768
200,1728879654453,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,70,90,68,69,47.619049072265625,0,0,0,10,0,0,0,52.38095474243164,0,0,0,27.173433303833008,17179869184,2147483648,10624364544,372768768
205,1728879654654,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,70,90,68,69,50,0,0,0,10,0,10.526315689086914,0,50,0,0,0,27.173433303833008,17179869184,2147483648,10624573440,372768768
200,1728879654859,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,68,72,68,84,52.38095474243164,0,10,9.523809432983398,15.000000953674316,0,13.636363983154297,0,30.000001907348633,0,4.761904716491699,0,27.173433303833008,17179869184,2147483648,10624983040,372768768
199,1728879655060,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,68,72,68,84,45,0,20,0,23.809524536132813,0,10.526315689086914,0,40,0,9.523809432983398,0,27.173433303833008,17179869184,2147483648,10614480896,372768768
204,1728879655260,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,68,72,68,84,66.66667175292969,0,30.000001907348633,0,23.809524536132813,0,20,0,15.000000953674316,0,10,0,27.173433303833008,17179869184,2147483648,10616905728,372768768
207,1728879655464,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,68,72,68,84,25,0,5,0,20,0,15.000000953674316,0,61.904762268066406,0,28.571430206298828,0,32.646995544433594,17179869184,2147483648,10617847808,372768768
207,1728879655672,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,73,68,72,68,84,35,0,9.090909004211426,0,10,0,8.69565200805664,0,10,0,70,0,32.646995544433594,17179869184,2147483648,10617905152,372768768
