Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728926540208,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,75,73,74,74,71,100,0,0,0,0,0,0,0,0,0,0,0,46.330013275146484,17179869184,2147483648,10891100160,716701696
203,1728926540208,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,75,73,74,74,71,50,0,0,0,0,0,NaN,0,0,0,0,0,41.95121765136719,17179869184,2147483648,10891100160,716701696
202,1728926540412,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,75,73,74,74,71,50,0,10,0,25,0,23.809524536132813,0,35,0,14.285715103149414,0,41.95121765136719,17179869184,2147483648,10891100160,716701696
204,1728926540614,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,75,73,74,74,71,30.000001907348633,0,25,0,35,0,25,0,20,0,0,0,41.95121765136719,17179869184,2147483648,10891100160,716701696
202,1728926540819,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,75,75,73,74,74,71,45,0,33.333335876464844,0,14.285715103149414,0,20,0,23.809524536132813,0,15.000000953674316,0,41.95121765136719,17179869184,2147483648,10891100160,716701696
200,1728926541021,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,80,71,74,70,71,38.095237731933594,0,20,0,21.052631378173828,0,31.81818199157715,0,25,0,5,0,41.95121765136719,17179869184,2147483648,10900574208,716701696
201,1728926541222,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,80,71,74,70,71,40,0,10,0,42.85714340209961,4.761904716491699,16.666667938232422,0,23.809524536132813,0,19.047618865966797,0,22.92795181274414,17179869184,2147483648,10896973824,716701696
199,1728926541424,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,80,71,74,70,71,31.57894515991211,0,26.3157901763916,4.761904716491699,25,0,28.571430206298828,0,31.57894515991211,0,10.526315689086914,0,22.92795181274414,17179869184,2147483648,10897903616,716701696
199,1728926541624,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,80,71,74,70,71,47.619049072265625,0,40.90909194946289,0,35,0,23.809524536132813,9.090909004211426,20,4.761904716491699,20,4.761904716491699,22.92795181274414,17179869184,2147483648,10916347904,716701696
199,1728926541824,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,80,71,74,70,71,26.3157901763916,0,15.789472579956055,0,21.052631378173828,0,21.052631378173828,0,26.3157901763916,0,28.571430206298828,0,22.92795181274414,17179869184,2147483648,10915831808,716701696
201,1728926542024,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,78,70,73,69,70,52.38095474243164,0,10,0,23.809524536132813,0,15.000000953674316,0,31.81818199157715,0,21.052631378173828,0,22.92795181274414,17179869184,2147483648,10915901440,716701696
202,1728926542226,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,78,70,73,69,70,42.105262756347656,0,5,0,25,0,25,0,26.3157901763916,0,19.047618865966797,0,32.264556884765625,17179869184,2147483648,10916024320,716701696
